Record;[0];[0]\[3];[1]\[3];FULL;QNAM;[2]\[2]\[0]\[0];RNAM
33570067;;RelationshipAdoption_Allowance02 [DIAL:03003D13];;;BYOHRelationshipAdoption [QUST:030042B4];;
33570279;RelationshipAdoption_Allowance01 [DIAL:03003D12];;[INFO:03003DE7] ([G] in GRUP Topic Children of RelationshipAdoption_Allowance01 [DIAL:03003D12]);;;BYOH_TIF__01003DE7;Here's... 5 gold.
33570066;;RelationshipAdoption_Allowance01 [DIAL:03003D12];;;BYOHRelationshipAdoption [QUST:030042B4];;
33570317;RelationshipAdoption_Allowance00 [DIAL:03003D11];;[INFO:03003E0D] ([G]'Aww...' in GRUP Topic Children of RelationshipAdoption_Allowance00 [DIAL:03003D11]);;;;Not right now.
33570065;;RelationshipAdoption_Allowance00 [DIAL:03003D11];;;BYOHRelationshipAdoption [QUST:030042B4];;
33570064;;RelationshipAdoption_Requests [DIAL:03003D10];;;BYOHRelationshipAdoption [QUST:030042B4];;
33570063;;RelationshipAdoption_ForcegreetsBranchTopic [DIAL:03003D0F];;;BYOHRelationshipAdoption [QUST:030042B4];;
33570180;RelationshipAdoption_Decline [DIAL:03003D0E];;[INFO:03003D84] ([G] in GRUP Topic Children of RelationshipAdoption_Decline [DIAL:03003D0E]);;;;Sorry, no, I've changed my mind.
33570062;;RelationshipAdoption_Decline [DIAL:03003D0E];;;BYOHRelationshipAdoption [QUST:030042B4];;
33570193;RelationshipAdoption_PickGame2 [DIAL:03003D0D];;[INFO:03003D91] (in GRUP Topic Children of RelationshipAdoption_PickGame2 [DIAL:03003D0D]);;;;
33570061;;RelationshipAdoption_PickGame2 [DIAL:03003D0D];;;BYOHRelationshipAdoption [QUST:030042B4];;
33570248;RelationshipAdoption_ConfirmNightGame [DIAL:03003D0C];;[INFO:03003DC8] ([R][RE] in GRUP Topic Children of RelationshipAdoption_ConfirmNightGame [DIAL:03003D0C]);;;;Sure. I said it was.
33570247;RelationshipAdoption_ConfirmNightGame [DIAL:03003D0C];;[INFO:03003DC7] ([R] in GRUP Topic Children of RelationshipAdoption_ConfirmNightGame [DIAL:03003D0C]);;;;Sure. I said it was.
33570246;RelationshipAdoption_ConfirmNightGame [DIAL:03003D0C];;[INFO:03003DC6] ([R] in GRUP Topic Children of RelationshipAdoption_ConfirmNightGame [DIAL:03003D0C]);;;;Sure. I said it was.
33570060;;RelationshipAdoption_ConfirmNightGame [DIAL:03003D0C];;;BYOHRelationshipAdoption [QUST:030042B4];;
33570259;RelationshipAdoption_HideAndSeek [DIAL:03003D0B];;[INFO:03003DD3] ([G]'Okay! You stand right there and count to 10... no peeking! Ready? ...Go!' in GRUP Topic Children of RelationshipAdoption_HideAndSeek [DIAL:03003D0B]);;;BYOH_TIF__01003DD3;Let's play hide-and-seek.
33570059;;RelationshipAdoption_HideAndSeek [DIAL:03003D0B];;;BYOHRelationshipAdoption [QUST:030042B4];;
33570283;RelationshipAdoption_Tag [DIAL:03003D0A];;[INFO:03003DEB] ([G]'Okay. You're it!' in GRUP Topic Children of RelationshipAdoption_Tag [DIAL:03003D0A]);;;BYOH_TIF__01003DEB;Let's play tag.
33570058;;RelationshipAdoption_Tag [DIAL:03003D0A];;;BYOHRelationshipAdoption [QUST:030042B4];;
33570441;RelationshipAdoption_GameRequestTopic [DIAL:03003D09];;[INFO:03003E89] (in GRUP Topic Children of RelationshipAdoption_GameRequestTopic [DIAL:03003D09]);;;;Let's play a game.
33570440;RelationshipAdoption_GameRequestTopic [DIAL:03003D09];;[INFO:03003E88] (in GRUP Topic Children of RelationshipAdoption_GameRequestTopic [DIAL:03003D09]);;;;Let's play a game.
33570439;RelationshipAdoption_GameRequestTopic [DIAL:03003D09];;[INFO:03003E87] (in GRUP Topic Children of RelationshipAdoption_GameRequestTopic [DIAL:03003D09]);;;;Let's play a game.
33570057;;RelationshipAdoption_GameRequestTopic [DIAL:03003D09];;;BYOHRelationshipAdoption [QUST:030042B4];;
33570289;RelationshipAdoption_OrderOutsideBranchTopic [DIAL:03003D08];;[INFO:03003DF1] ([G][R][RE] in GRUP Topic Children of RelationshipAdoption_OrderOutsideBranchTopic [DIAL:03003D08]);;;BYOH_TIF__01003DF1;Go play outside, <Alias.ShortName=Child2>.
33570288;RelationshipAdoption_OrderOutsideBranchTopic [DIAL:03003D08];;[INFO:03003DF0] ([G][R] in GRUP Topic Children of RelationshipAdoption_OrderOutsideBranchTopic [DIAL:03003D08]);;;BYOH_TIF__01003DF0;Go play outside, <Alias.ShortName=Child1>.
33570287;RelationshipAdoption_OrderOutsideBranchTopic [DIAL:03003D08];;[INFO:03003DEF] ([G][R] in GRUP Topic Children of RelationshipAdoption_OrderOutsideBranchTopic [DIAL:03003D08]);;;BYOH_TIF__01003DEF;Go play outside, <Alias.ShortName=Child2>.
33570286;RelationshipAdoption_OrderOutsideBranchTopic [DIAL:03003D08];;[INFO:03003DEE] ([G][R] in GRUP Topic Children of RelationshipAdoption_OrderOutsideBranchTopic [DIAL:03003D08]);;;BYOH_TIF__01003DEE;Go play outside, <Alias.ShortName=Child1>.
33570285;RelationshipAdoption_OrderOutsideBranchTopic [DIAL:03003D08];;[INFO:03003DED] ([R] in GRUP Topic Children of RelationshipAdoption_OrderOutsideBranchTopic [DIAL:03003D08]);;;BYOH_TIF__01003DED;Go play outside, <Alias.ShortName=Child2>.
33570284;RelationshipAdoption_OrderOutsideBranchTopic [DIAL:03003D08];;[INFO:03003DEC] ([R] in GRUP Topic Children of RelationshipAdoption_OrderOutsideBranchTopic [DIAL:03003D08]);;;BYOH_TIF__01003DEC;Go play outside, <Alias.ShortName=Child1>.
33570056;;RelationshipAdoption_OrderOutsideBranchTopic [DIAL:03003D08];;;BYOHRelationshipAdoption [QUST:030042B4];;
33570462;RelationshipAdoption_MoveToWindhelm "Hjerim, my house in Windhelm." [DIAL:03003D07];;[INFO:03003E9E] ([G] in GRUP Topic Children of RelationshipAdoption_MoveToWindhelm "Hjerim, my house in Windhelm." [DIAL:03003D07]);;;BYOH_TIF__01003E9E;
33570461;RelationshipAdoption_MoveToWindhelm "Hjerim, my house in Windhelm." [DIAL:03003D07];;[INFO:03003E9D] ([G] in GRUP Topic Children of RelationshipAdoption_MoveToWindhelm "Hjerim, my house in Windhelm." [DIAL:03003D07]);;;BYOH_TIF__01003E9D;
33570055;;RelationshipAdoption_MoveToWindhelm "Hjerim, my house in Windhelm." [DIAL:03003D07];;Hjerim, my house in Windhelm.;BYOHRelationshipAdoption [QUST:030042B4];;
33570225;RelationshipAdoption_MoveToWhiterun "Breezehome, my house in Whiterun." [DIAL:03003D06];;[INFO:03003DB1] ([G] in GRUP Topic Children of RelationshipAdoption_MoveToWhiterun "Breezehome, my house in Whiterun." [DIAL:03003D06]);;;BYOH_TIF__01003DB1;
33570224;RelationshipAdoption_MoveToWhiterun "Breezehome, my house in Whiterun." [DIAL:03003D06];;[INFO:03003DB0] ([G] in GRUP Topic Children of RelationshipAdoption_MoveToWhiterun "Breezehome, my house in Whiterun." [DIAL:03003D06]);;;BYOH_TIF__01003DB0;
33570054;;RelationshipAdoption_MoveToWhiterun "Breezehome, my house in Whiterun." [DIAL:03003D06];;Breezehome, my house in Whiterun.;BYOHRelationshipAdoption [QUST:030042B4];;
33570293;RelationshipAdoption_MoveToRiften "Honeyside, my house in Riften." [DIAL:03003D05];;[INFO:03003DF5] ([G] in GRUP Topic Children of RelationshipAdoption_MoveToRiften "Honeyside, my house in Riften." [DIAL:03003D05]);;;BYOH_TIF__01003DF5;
33570292;RelationshipAdoption_MoveToRiften "Honeyside, my house in Riften." [DIAL:03003D05];;[INFO:03003DF4] ([G] in GRUP Topic Children of RelationshipAdoption_MoveToRiften "Honeyside, my house in Riften." [DIAL:03003D05]);;;BYOH_TIF__01003DF4;
33570053;;RelationshipAdoption_MoveToRiften "Honeyside, my house in Riften." [DIAL:03003D05];;Honeyside, my house in Riften.;BYOHRelationshipAdoption [QUST:030042B4];;
33570472;RelationshipAdoption_MoveToMarkarth "Vlindrel Hall, my house in Markarth." [DIAL:03003D04];;[INFO:03003EA8] ([G] in GRUP Topic Children of RelationshipAdoption_MoveToMarkarth "Vlindrel Hall, my house in Markarth." [DIAL:03003D04]);;;BYOH_TIF__01003EA8;
33570471;RelationshipAdoption_MoveToMarkarth "Vlindrel Hall, my house in Markarth." [DIAL:03003D04];;[INFO:03003EA7] ([G] in GRUP Topic Children of RelationshipAdoption_MoveToMarkarth "Vlindrel Hall, my house in Markarth." [DIAL:03003D04]);;;BYOH_TIF__01003EA7;
33570052;;RelationshipAdoption_MoveToMarkarth "Vlindrel Hall, my house in Markarth." [DIAL:03003D04];;Vlindrel Hall, my house in Markarth.;BYOHRelationshipAdoption [QUST:030042B4];;
33570228;RelationshipAdoption_MoveToSolitude "Proudspire Manor, my house in Solitude." [DIAL:03003D03];;[INFO:03003DB4] ([G] in GRUP Topic Children of RelationshipAdoption_MoveToSolitude "Proudspire Manor, my house in Solitude." [DIAL:03003D03]);;;BYOH_TIF__01003DB4;
33570227;RelationshipAdoption_MoveToSolitude "Proudspire Manor, my house in Solitude." [DIAL:03003D03];;[INFO:03003DB3] ([G] in GRUP Topic Children of RelationshipAdoption_MoveToSolitude "Proudspire Manor, my house in Solitude." [DIAL:03003D03]);;;BYOH_TIF__01003DB3;
33570051;;RelationshipAdoption_MoveToSolitude "Proudspire Manor, my house in Solitude." [DIAL:03003D03];;Proudspire Manor, my house in Solitude.;BYOHRelationshipAdoption [QUST:030042B4];;
33570261;RelationshipAdoption_DontMove [DIAL:03003D02];;[INFO:03003DD5] (in GRUP Topic Children of RelationshipAdoption_DontMove [DIAL:03003D02]);;;BYOH_TIF__01003DD5;Actually, let's just stay here.
33570050;;RelationshipAdoption_DontMove [DIAL:03003D02];;;BYOHRelationshipAdoption [QUST:030042B4];;
33570483;RelationshipAdoption_MovingBranchTopic "It's time for us to move." [DIAL:03003D01];;[INFO:03003EB3] ('Really? Where are we going?' in GRUP Topic Children of RelationshipAdoption_MovingBranchTopic "It's time for us to move." [DIAL:03003D01]);;;;
33570482;RelationshipAdoption_MovingBranchTopic "It's time for us to move." [DIAL:03003D01];;[INFO:03003EB2] ('Really? Where are we going?' in GRUP Topic Children of RelationshipAdoption_MovingBranchTopic "It's time for us to move." [DIAL:03003D01]);;;;
33570481;RelationshipAdoption_MovingBranchTopic "It's time for us to move." [DIAL:03003D01];;[INFO:03003EB1] ('What? Where are we going?' in GRUP Topic Children of RelationshipAdoption_MovingBranchTopic "It's time for us to move." [DIAL:03003D01]);;;;
33570480;RelationshipAdoption_MovingBranchTopic "It's time for us to move." [DIAL:03003D01];;[INFO:03003EB0] ('What? Where are we going?' in GRUP Topic Children of RelationshipAdoption_MovingBranchTopic "It's time for us to move." [DIAL:03003D01]);;;;
33570049;;RelationshipAdoption_MovingBranchTopic "It's time for us to move." [DIAL:03003D01];;It's time for us to move.;BYOHRelationshipAdoption [QUST:030042B4];;
33570513;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_StopTeasing [INFO:03003ED1] ('Aww... stop teasing me!' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33657549;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_NameCallingIntro4 [INFO:030192CD] ('Um, hey, Ma! Welcome home!' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33657548;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_NameCallingIntro3 [INFO:030192CC] ('Um... hey, Pa! Welcome home!' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33657547;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_NameCallingIntro2 [INFO:030192CB] ('Mama!' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33657546;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_NameCallingIntro1 [INFO:030192CA] ('Oh, um, Hi Papa!' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33570511;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_MovingGirl [INFO:03003ECF] ('Okay! I'll meet you there!' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33570510;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_Moving_Boy [INFO:03003ECE] ('All right, I'll see you there!' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33570509;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_Greet4 [INFO:03003ECD] ('Hi Ma!' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33570508;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_Greet3 [INFO:03003ECC] ('Mama!' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33570507;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_Greet2 [INFO:03003ECB] ('Papa!' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33570506;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_Greet1 [INFO:03003ECA] ('Hey, Pa!' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33636072;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_KeepPet1 [INFO:03013EE8] ('Could I keep him? Please?' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33636071;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_KeepPet2 [INFO:03013EE7] ('Could I... could I keep him? Please?' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33636070;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_KeepPet4 [INFO:03013EE6] ('Do you... do you think I could keep him?' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33636069;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_KeepPet3 [INFO:03013EE5] ('Do you... do you think I could keep him for you?' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33589555;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_HowreKids_OrcBYOH [INFO:03008933] ('Better than ever. Nothing like living off the land to teach you how to fight, how to survive. We'll have a little warrior on our hands in no time.' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33589554;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_HowreKids_OrcWhiterun [INFO:03008932] ('Fine, fine. Plenty of kids here to play and spar with. Plenty of trades to learn. It's a good place to raise a child.' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33589553;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_HowreKids_OrcRiften [INFO:03008931] ('Hmph. This city's crawling with thieves. Cowards. Kid could learn some bad habits here.' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33589552;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_HowreKids_OrcMarkarth [INFO:03008930] ('Fine, fine. This city's not safe, but... that's good. Keeps a kid on edge, alert. Could keep 'em alive when they grow up.' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33589551;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_HowreKids_OrcWindhelm [INFO:0300892F] ('Good. This is a city that respects strength. Honors it. A good lesson for children to learn.' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33589550;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_HowreKids_OrcSolitude [INFO:0300892E] ('Meh. Children get soft when they're coddled in a place like this.' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33589549;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_HowreKids_NordBYOH [INFO:0300892D] ('Fine, fine. Living out here on our own will take some getting used to, but I think it'll be good for us.' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33589548;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_HowreKids_NordWhiterun [INFO:0300892C] ('Couldn't be better. Whiterun is perfect for a child- great weather, plenty of space, friends to play with. What more could you want?' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33589547;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_HowreKids_NordRiften [INFO:0300892B] ('Well enough. Riften's a tough city, but... it's a tough world. Kid has to learn to stand up for themselves sometime.' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33589546;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_HowreKids_NordMarkarth [INFO:0300892A] ('Honestly, I'm a little worried. Markarth is nice enough, but... I wonder if it's really safe for children.' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33589545;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_HowreKids_NordWindhelm [INFO:03008929] ('Great. There's so much history here in Windhelm, so much to learn about our ancestors and our land.' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33589544;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_HowreKids_NordSolitude [INFO:03008928] ('Fine, just fine. This house is perfect for a growing family.' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33589543;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_HowreKids_NeutralBYOH [INFO:03008927] ('Fine, love. I think the fresh air does wonders for all of us, and this house... it's just perfect.' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33589542;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_HowreKids_NeutralWhiterun [INFO:03008926] ('Just fine. Whiterun is a lovely city, and there are so many other children here- they all love playing together.' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33589541;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_HowreKids_NeutralRiften [INFO:03008925] ('Just fine, love. The weather here is wonderful, perfect for playing outdoors.' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33589540;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_HowreKids_NeutralMarkarth [INFO:03008924] ('All right. I do worry, though, no matter how many times the guards say Markarth is safe.' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33589539;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_HowreKids_NeutralWindhelm [INFO:03008923] ('Well, love, very well. There's so much history in this city, so many things we can do here.' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33589538;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_HowreKids_NeutralSolitude [INFO:03008922] ('Very well, love. This is a beautiful house, and Solitude is so safe, so diverse. It's a wonderful place to raise a child.' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33589537;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_HowreKids_ArrogantBYOH [INFO:03008921] ('Fine, when we're not fending off attacks by wolves. Or bears. Or giant spiders. Honestly, what were you thinking, sending us out here?' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33589536;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_HowreKids_ArrogantWhiterun [INFO:03008920] ('As well as can be expected. Dear, this house would work for the two of us, but with children? We need to find a bigger place.' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33589535;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_HowreKids_ArrogantRiften [INFO:0300891F] ('Oh, fine, if you want to bring up little pickpockets. This place is a terrible influence on a child.' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33589534;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_HowreKids_ArrogantMarkarth [INFO:0300891E] ('You tell me. Between the Forsworn and the mines, Markarth is no place to raise a child.' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33589533;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_HowreKids_ArrogantWindhelm [INFO:0300891D] ('Hmph. This city's crawling with filth. It's everything I can do keep the children safe.' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33589532;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_HowreKids_ArrogantSolitude [INFO:0300891C] ('Oh, fine. So many guards on the street here I hardly have to worry.' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33586030;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_NoGift1 [INFO:03007B6E] ('Aww...' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33586029;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_GiftThanks [INFO:03007B6D] ('This is great! Wow, thanks!' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33586028;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_PlayerGivesGift07 [INFO:03007B6C] ('Wow, really? What'd you get me?' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33586027;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_PlayerGivesGift06 [INFO:03007B6B] ('You got me a present? Really?' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33586026;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_PlayerGivesGift05 [INFO:03007B6A] ('What is it? What is it?' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33586025;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_PlayerGivesGift04 [INFO:03007B69] ('Wow, thanks Papa!' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33586024;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_PlayerGivesGift03 [INFO:03007B68] ('Wow, thanks Mama!' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33586023;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_PlayerGivesGift02 [INFO:03007B67] ('You got me a present? Wow, thanks, Pa!' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33586022;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_PlayerGivesGift01 [INFO:03007B66] ('You got me a present? Wow, thanks, Ma!' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33570430;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_FG2 [INFO:03003E7E] ('Mama! You're home!' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
33570431;RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00];;RelationshipAdoption_FG3 [INFO:03003E7F] ('Papa! You're back!' in GRUP Topic Children of RelationshipAdoption_SharedInfos "RelationshipAdoption_SharedInfos" [DIAL:03003D00]);;;;
