Record;[0];[0]\[3];[1]\[3];FULL;QNAM;[2]\[2]\[0]\[0];RNAM
83889073;ccBGSSSE001_MiscQuests_GiveQuestTopicNote [DIAL:05000BAE];;[INFO:05000BB1] (in GRUP Topic Children of ccBGSSSE001_MiscQuests_GiveQuestTopicNote [DIAL:05000BAE]);;;ccBGSSSE001_TIF__05000BB1;
83889074;ccBGSSSE001_MiscQuests_GiveQuestTopicNote [DIAL:05000BAE];;[INFO:05000BB2] (in GRUP Topic Children of ccBGSSSE001_MiscQuests_GiveQuestTopicNote [DIAL:05000BAE]);;;ccBGSSSE001_TIF__05000BB2;
83889075;ccBGSSSE001_MiscQuests_GiveQuestTopicNote [DIAL:05000BAE];;[INFO:05000BB3] (in GRUP Topic Children of ccBGSSSE001_MiscQuests_GiveQuestTopicNote [DIAL:05000BAE]);;;ccBGSSSE001_TIF__05000BB3;
83889076;ccBGSSSE001_MiscQuests_GiveQuestTopicNote [DIAL:05000BAE];;[INFO:05000BB4] (in GRUP Topic Children of ccBGSSSE001_MiscQuests_GiveQuestTopicNote [DIAL:05000BAE]);;;ccBGSSSE001_TIF__05000BB4;
83889077;ccBGSSSE001_MiscQuests_GiveQuestTopicNote [DIAL:05000BAE];;[INFO:05000BB5] (in GRUP Topic Children of ccBGSSSE001_MiscQuests_GiveQuestTopicNote [DIAL:05000BAE]);;;ccBGSSSE001_TIF__05000BB5;
83889078;ccBGSSSE001_MiscQuests_GiveQuestTopicNote [DIAL:05000BAE];;[INFO:05000BB6] (in GRUP Topic Children of ccBGSSSE001_MiscQuests_GiveQuestTopicNote [DIAL:05000BAE]);;;ccBGSSSE001_TIF__05000BB6;
83889071;ccBGSSSE001_MiscQuests_GiveQuestTopicNote [DIAL:05000BAE];;[INFO:05000BAF] (in GRUP Topic Children of ccBGSSSE001_MiscQuests_GiveQuestTopicNote [DIAL:05000BAE]);;;ccBGSSSE001_TIF__05000BAF;
83889070;;ccBGSSSE001_MiscQuests_GiveQuestTopicNote [DIAL:05000BAE];;;ccBGSSSE001_MiscQuests "Miscellaneous Quests Handler" [QUST:050009E6];;
83889063;ccBGSSSE001_MiscQuests_GiveQuestTopic "Know of anyone in need of fishing work around Skyrim?" [DIAL:05000BA5];;[INFO:05000BA7] (in GRUP Topic Children of ccBGSSSE001_MiscQuests_GiveQuestTopic "Know of anyone in need of fishing work around Skyrim?" [DIAL:05000BA5]);;;;
83889064;ccBGSSSE001_MiscQuests_GiveQuestTopic "Know of anyone in need of fishing work around Skyrim?" [DIAL:05000BA5];;[INFO:05000BA8] (in GRUP Topic Children of ccBGSSSE001_MiscQuests_GiveQuestTopic "Know of anyone in need of fishing work around Skyrim?" [DIAL:05000BA5]);;;;
83889065;ccBGSSSE001_MiscQuests_GiveQuestTopic "Know of anyone in need of fishing work around Skyrim?" [DIAL:05000BA5];;[INFO:05000BA9] (in GRUP Topic Children of ccBGSSSE001_MiscQuests_GiveQuestTopic "Know of anyone in need of fishing work around Skyrim?" [DIAL:05000BA5]);;;;
83889066;ccBGSSSE001_MiscQuests_GiveQuestTopic "Know of anyone in need of fishing work around Skyrim?" [DIAL:05000BA5];;[INFO:05000BAA] (in GRUP Topic Children of ccBGSSSE001_MiscQuests_GiveQuestTopic "Know of anyone in need of fishing work around Skyrim?" [DIAL:05000BA5]);;;;
83889067;ccBGSSSE001_MiscQuests_GiveQuestTopic "Know of anyone in need of fishing work around Skyrim?" [DIAL:05000BA5];;[INFO:05000BAB] (in GRUP Topic Children of ccBGSSSE001_MiscQuests_GiveQuestTopic "Know of anyone in need of fishing work around Skyrim?" [DIAL:05000BA5]);;;;
83889068;ccBGSSSE001_MiscQuests_GiveQuestTopic "Know of anyone in need of fishing work around Skyrim?" [DIAL:05000BA5];;[INFO:05000BAC] (in GRUP Topic Children of ccBGSSSE001_MiscQuests_GiveQuestTopic "Know of anyone in need of fishing work around Skyrim?" [DIAL:05000BA5]);;;;
83889069;ccBGSSSE001_MiscQuests_GiveQuestTopic "Know of anyone in need of fishing work around Skyrim?" [DIAL:05000BA5];;[INFO:05000BAD] (in GRUP Topic Children of ccBGSSSE001_MiscQuests_GiveQuestTopic "Know of anyone in need of fishing work around Skyrim?" [DIAL:05000BA5]);;;;
83889062;ccBGSSSE001_MiscQuests_GiveQuestTopic "Know of anyone in need of fishing work around Skyrim?" [DIAL:05000BA5];;[INFO:05000BA6] (in GRUP Topic Children of ccBGSSSE001_MiscQuests_GiveQuestTopic "Know of anyone in need of fishing work around Skyrim?" [DIAL:05000BA5]);;;;
83889061;;ccBGSSSE001_MiscQuests_GiveQuestTopic "Know of anyone in need of fishing work around Skyrim?" [DIAL:05000BA5];;Know of anyone in need of fishing work around Skyrim?;ccBGSSSE001_MiscQuests "Miscellaneous Quests Handler" [QUST:050009E6];;
83889017;ccBGSSSE001_Misc_Markarth_DoneBranchTopic1a [DIAL:05000B78];;[INFO:05000B79] (in GRUP Topic Children of ccBGSSSE001_Misc_Markarth_DoneBranchTopic1a [DIAL:05000B78]);;;ccBGSSSE001_TIF__05000B79;
83889016;;ccBGSSSE001_Misc_Markarth_DoneBranchTopic1a [DIAL:05000B78];;;ccBGSSSE001_Misc_Markarth "Private Lessons" [QUST:050009DF];;
83889247;ccBGSSSE001_Misc_Markarth_NibbleBranchTopic "ccBGSSSE001_Misc_Markarth_NibbleBranchTopic" [DIAL:05000B65];;[INFO:05000C5F] ([R] in GRUP Topic Children of ccBGSSSE001_Misc_Markarth_NibbleBranchTopic "ccBGSSSE001_Misc_Markarth_NibbleBranchTopic" [DIAL:05000B65]);;;;
83889006;ccBGSSSE001_Misc_Markarth_NibbleBranchTopic "ccBGSSSE001_Misc_Markarth_NibbleBranchTopic" [DIAL:05000B65];;[INFO:05000B6E] ([R] in GRUP Topic Children of ccBGSSSE001_Misc_Markarth_NibbleBranchTopic "ccBGSSSE001_Misc_Markarth_NibbleBranchTopic" [DIAL:05000B65]);;;;
83888998;ccBGSSSE001_Misc_Markarth_NibbleBranchTopic "ccBGSSSE001_Misc_Markarth_NibbleBranchTopic" [DIAL:05000B65];;[INFO:05000B66] ([R] in GRUP Topic Children of ccBGSSSE001_Misc_Markarth_NibbleBranchTopic "ccBGSSSE001_Misc_Markarth_NibbleBranchTopic" [DIAL:05000B65]);;;;
83888997;;ccBGSSSE001_Misc_Markarth_NibbleBranchTopic "ccBGSSSE001_Misc_Markarth_NibbleBranchTopic" [DIAL:05000B65];;ccBGSSSE001_Misc_Markarth_NibbleBranchTopic;ccBGSSSE001_Misc_Markarth "Private Lessons" [QUST:050009DF];;
83888996;ccBGSSSE001_Misc_Markarth_DoneBranchTopic2 "Did you enjoy the lesson?" [DIAL:05000B63];;[INFO:05000B64] ([G] in GRUP Topic Children of ccBGSSSE001_Misc_Markarth_DoneBranchTopic2 "Did you enjoy the lesson?" [DIAL:05000B63]);;;ccBGSSSE001_TIF__05000B64;
83888995;;ccBGSSSE001_Misc_Markarth_DoneBranchTopic2 "Did you enjoy the lesson?" [DIAL:05000B63];;Did you enjoy the lesson?;ccBGSSSE001_Misc_Markarth "Private Lessons" [QUST:050009DF];;
83888994;ccBGSSSE001_Misc_Markarth_CastItBranchTopic [DIAL:05000B61];;[INFO:05000B62] (in GRUP Topic Children of ccBGSSSE001_Misc_Markarth_CastItBranchTopic [DIAL:05000B61]);;;;
83888993;;ccBGSSSE001_Misc_Markarth_CastItBranchTopic [DIAL:05000B61];;;ccBGSSSE001_Misc_Markarth "Private Lessons" [QUST:050009DF];;
83888992;ccBGSSSE001_Misc_Markarth_OfferLessonBranchTopic2 "I know just the spot. We can fish off the docks near the Warrens." [DIAL:05000B5F];;[INFO:05000B60] ([G] in GRUP Topic Children of ccBGSSSE001_Misc_Markarth_OfferLessonBranchTopic2 "I know just the spot. We can fish off the docks near the Warrens." [DIAL:05000B5F]);;;ccBGSSSE001_TIF__05000B60;
83888991;;ccBGSSSE001_Misc_Markarth_OfferLessonBranchTopic2 "I know just the spot. We can fish off the docks near the Warrens." [DIAL:05000B5F];;I know just the spot. We can fish off the docks near the Warrens.;ccBGSSSE001_Misc_Markarth "Private Lessons" [QUST:050009DF];;
83888990;ccBGSSSE001_Misc_Markarth_OfferLessonBranchTopic "You're the one in search of a fishing instructor?" [DIAL:05000B5D];;[INFO:05000B5E] (in GRUP Topic Children of ccBGSSSE001_Misc_Markarth_OfferLessonBranchTopic "You're the one in search of a fishing instructor?" [DIAL:05000B5D]);;;;
83888989;;ccBGSSSE001_Misc_Markarth_OfferLessonBranchTopic "You're the one in search of a fishing instructor?" [DIAL:05000B5D];;You're the one in search of a fishing instructor?;ccBGSSSE001_Misc_Markarth "Private Lessons" [QUST:050009DF];;
83888988;ccBGSSSE001_Misc_Morthal_WhereAt "Where shall we hold the contest?" [DIAL:05000B5B];;[INFO:05000B5C] ([G] in GRUP Topic Children of ccBGSSSE001_Misc_Morthal_WhereAt "Where shall we hold the contest?" [DIAL:05000B5B]);;;ccBGSSSE001_TIF__05000B5C;
83888987;;ccBGSSSE001_Misc_Morthal_WhereAt "Where shall we hold the contest?" [DIAL:05000B5B];;Where shall we hold the contest?;ccBGSSSE001_Misc_Morthal "No Contest" [QUST:050009E4];;
83888986;ccBGSSSE001_Misc_Morthal_WagerBranchTopicBet1000 "1000 gold!" [DIAL:05000B58];;[INFO:05000B5A] (in GRUP Topic Children of ccBGSSSE001_Misc_Morthal_WagerBranchTopicBet1000 "1000 gold!" [DIAL:05000B58]);;;;1000 gold! (Lie)
83888985;ccBGSSSE001_Misc_Morthal_WagerBranchTopicBet1000 "1000 gold!" [DIAL:05000B58];;[INFO:05000B59] (in GRUP Topic Children of ccBGSSSE001_Misc_Morthal_WagerBranchTopicBet1000 "1000 gold!" [DIAL:05000B58]);;;;
83888984;;ccBGSSSE001_Misc_Morthal_WagerBranchTopicBet1000 "1000 gold!" [DIAL:05000B58];;1000 gold!;ccBGSSSE001_Misc_Morthal "No Contest" [QUST:050009E4];;
83888983;ccBGSSSE001_Misc_Morthal_WagerBranchTopicBet500 "500 gold." [DIAL:05000B55];;[INFO:05000B57] (in GRUP Topic Children of ccBGSSSE001_Misc_Morthal_WagerBranchTopicBet500 "500 gold." [DIAL:05000B55]);;;;500 gold. (Lie)
83888982;ccBGSSSE001_Misc_Morthal_WagerBranchTopicBet500 "500 gold." [DIAL:05000B55];;[INFO:05000B56] (in GRUP Topic Children of ccBGSSSE001_Misc_Morthal_WagerBranchTopicBet500 "500 gold." [DIAL:05000B55]);;;;
83888981;;ccBGSSSE001_Misc_Morthal_WagerBranchTopicBet500 "500 gold." [DIAL:05000B55];;500 gold.;ccBGSSSE001_Misc_Morthal "No Contest" [QUST:050009E4];;
83888980;ccBGSSSE001_Misc_Morthal_WagerBranchTopicBet100 "100 gold." [DIAL:05000B52];;[INFO:05000B54] (in GRUP Topic Children of ccBGSSSE001_Misc_Morthal_WagerBranchTopicBet100 "100 gold." [DIAL:05000B52]);;;;100 gold. (Lie)
83888979;ccBGSSSE001_Misc_Morthal_WagerBranchTopicBet100 "100 gold." [DIAL:05000B52];;[INFO:05000B53] (in GRUP Topic Children of ccBGSSSE001_Misc_Morthal_WagerBranchTopicBet100 "100 gold." [DIAL:05000B52]);;;;
83888978;;ccBGSSSE001_Misc_Morthal_WagerBranchTopicBet100 "100 gold." [DIAL:05000B52];;100 gold.;ccBGSSSE001_Misc_Morthal "No Contest" [QUST:050009E4];;
83888977;ccBGSSSE001_Misc_Morthal_WaterBranchTopicBet "Shall we make a wager, then?" [DIAL:05000B50];;[INFO:05000B51] (in GRUP Topic Children of ccBGSSSE001_Misc_Morthal_WaterBranchTopicBet "Shall we make a wager, then?" [DIAL:05000B50]);;;;
83888976;;ccBGSSSE001_Misc_Morthal_WaterBranchTopicBet "Shall we make a wager, then?" [DIAL:05000B50];;Shall we make a wager, then?;ccBGSSSE001_Misc_Morthal "No Contest" [QUST:050009E4];;
83888975;ccBGSSSE001_Misc_Morthal_WagerBranchJerkTopic "You're Brutius? I expected someone younger. You're just a feeble old man." [DIAL:05000B4E];;[INFO:05000B4F] (in GRUP Topic Children of ccBGSSSE001_Misc_Morthal_WagerBranchJerkTopic "You're Brutius? I expected someone younger. You're just a feeble old man." [DIAL:05000B4E]);;;;
83888974;;ccBGSSSE001_Misc_Morthal_WagerBranchJerkTopic "You're Brutius? I expected someone younger. You're just a feeble old man." [DIAL:05000B4E];;You're Brutius? I expected someone younger. You're just a feeble old man.;ccBGSSSE001_Misc_Morthal "No Contest" [QUST:050009E4];;
83888973;ccBGSSSE001_Misc_Morthal_WagerBranchTopic "I'm here for the fishing contest. Are you ready to begin?" [DIAL:05000B4C];;[INFO:05000B4D] (in GRUP Topic Children of ccBGSSSE001_Misc_Morthal_WagerBranchTopic "I'm here for the fishing contest. Are you ready to begin?" [DIAL:05000B4C]);;;;
83888972;;ccBGSSSE001_Misc_Morthal_WagerBranchTopic "I'm here for the fishing contest. Are you ready to begin?" [DIAL:05000B4C];;I'm here for the fishing contest. Are you ready to begin?;ccBGSSSE001_Misc_Morthal "No Contest" [QUST:050009E4];;
83889018;ccBGSSSE001_Misc_Markarth_AweBranchTopic [DIAL:05000B3E];;[INFO:05000B7A] ([R] in GRUP Topic Children of ccBGSSSE001_Misc_Markarth_AweBranchTopic [DIAL:05000B3E]);;;;
83888959;ccBGSSSE001_Misc_Markarth_AweBranchTopic [DIAL:05000B3E];;[INFO:05000B3F] ([R] in GRUP Topic Children of ccBGSSSE001_Misc_Markarth_AweBranchTopic [DIAL:05000B3E]);;;;
83888958;;ccBGSSSE001_Misc_Markarth_AweBranchTopic [DIAL:05000B3E];;;ccBGSSSE001_Misc_Markarth "Private Lessons" [QUST:050009DF];;
83888928;ccBGSSSE001_Misc_Dwarven_GiveSchematic00 "I investigated Bronze Water Cave and discovered a dormant Dwarven mechanism." [DIAL:05000B1F];;[INFO:05000B20] (in GRUP Topic Children of ccBGSSSE001_Misc_Dwarven_GiveSchematic00 "I investigated Bronze Water Cave and discovered a dormant Dwarven mechanism." [DIAL:05000B1F]);;;;
83888927;;ccBGSSSE001_Misc_Dwarven_GiveSchematic00 "I investigated Bronze Water Cave and discovered a dormant Dwarven mechanism." [DIAL:05000B1F];;I investigated Bronze Water Cave and discovered a dormant Dwarven mechanism.;ccBGSSSE001_Misc_Dwarven "Beneath Bronze Waters" [QUST:05000AD6];;
83888926;ccBGSSSE001_Misc_Dwarven_GiveSchematicTopic01a "They believed using a Dwarven fishing rod might help. Here are the schematics." [DIAL:05000B1D];;[INFO:05000B1E] (in GRUP Topic Children of ccBGSSSE001_Misc_Dwarven_GiveSchematicTopic01a "They believed using a Dwarven fishing rod might help. Here are the schematics." [DIAL:05000B1D]);;;ccBGSSSE001_TIF__05000B1E;
83888925;;ccBGSSSE001_Misc_Dwarven_GiveSchematicTopic01a "They believed using a Dwarven fishing rod might help. Here are the schematics." [DIAL:05000B1D];;They believed using a Dwarven fishing rod might help. Here are the schematics.;ccBGSSSE001_Misc_Dwarven "Beneath Bronze Waters" [QUST:05000AD6];;
83888887;ccBGSSSE001_Misc_Dwarven_GiveSchematicBranchTopic2 "In exchange for the schematic, could you build a Dwarven fishing rod for me?" [DIAL:05000AF6];;[INFO:05000AF7] (in GRUP Topic Children of ccBGSSSE001_Misc_Dwarven_GiveSchematicBranchTopic2 "In exchange for the schematic, could you build a Dwarven fishing rod for me?" [DIAL:05000AF6]);;;;
83888886;;ccBGSSSE001_Misc_Dwarven_GiveSchematicBranchTopic2 "In exchange for the schematic, could you build a Dwarven fishing rod for me?" [DIAL:05000AF6];;In exchange for the schematic, could you build a Dwarven fishing rod for me?;ccBGSSSE001_Misc_Dwarven "Beneath Bronze Waters" [QUST:05000AD6];;
83888885;ccBGSSSE001_Misc_Dwarven_GetRodBranchTopic4 "Consider the bounty paid in full. I'll try using this near Bronze Water Cave." [DIAL:05000AF2];;[INFO:05000AF5] (in GRUP Topic Children of ccBGSSSE001_Misc_Dwarven_GetRodBranchTopic4 "Consider the bounty paid in full. I'll try using this near Bronze Water Cave." [DIAL:05000AF2]);;;;
83888882;;ccBGSSSE001_Misc_Dwarven_GetRodBranchTopic4 "Consider the bounty paid in full. I'll try using this near Bronze Water Cave." [DIAL:05000AF2];;Consider the bounty paid in full. I'll try using this near Bronze Water Cave.;ccBGSSSE001_Misc_Dwarven "Beneath Bronze Waters" [QUST:05000AD6];;
83888879;ccBGSSSE001_Misc_Dwarven_GetRodBranchTopic "I've returned. Is the Dwarven fishing rod complete?" [DIAL:05000AEE];;[INFO:05000AEF] (in GRUP Topic Children of ccBGSSSE001_Misc_Dwarven_GetRodBranchTopic "I've returned. Is the Dwarven fishing rod complete?" [DIAL:05000AEE]);;;ccBGSSSE001_TIF__05000AEF;
83888878;;ccBGSSSE001_Misc_Dwarven_GetRodBranchTopic "I've returned. Is the Dwarven fishing rod complete?" [DIAL:05000AEE];;I've returned. Is the Dwarven fishing rod complete?;ccBGSSSE001_Misc_Dwarven "Beneath Bronze Waters" [QUST:05000AD6];;
83888876;ccBGSSSE001_Misc_Dwarven_GiveSchematicBranchTopic "Fishermen saw glowing objects that may activate it, but couldn't retrieve them." [DIAL:05000AEB];;[INFO:05000AEC] (in GRUP Topic Children of ccBGSSSE001_Misc_Dwarven_GiveSchematicBranchTopic "Fishermen saw glowing objects that may activate it, but couldn't retrieve them." [DIAL:05000AEB]);;;;
83888875;;ccBGSSSE001_Misc_Dwarven_GiveSchematicBranchTopic "Fishermen saw glowing objects that may activate it, but couldn't retrieve them." [DIAL:05000AEB];;Fishermen saw glowing objects that may activate it, but couldn't retrieve them.;ccBGSSSE001_Misc_Dwarven "Beneath Bronze Waters" [QUST:05000AD6];;
83889781;ccBGSSSE001_Crab_MQ2_StartBranchTopic4Yes "I'm always up for one of your crab dilemmas." [DIAL:05000AD9];;[INFO:05000E75] (in GRUP Topic Children of ccBGSSSE001_Crab_MQ2_StartBranchTopic4Yes "I'm always up for one of your crab dilemmas." [DIAL:05000AD9]);;;;
83888857;;ccBGSSSE001_Crab_MQ2_StartBranchTopic4Yes "I'm always up for one of your crab dilemmas." [DIAL:05000AD9];;I'm always up for one of your crab dilemmas.;ccBGSSSE001_Crab_MQ2 "Crustacean Extermination" [QUST:050009DA];;
83888853;ccBGSSSE001_Crab_MQ2_StartBranchTopic5YesWrapup [DIAL:05000AD4];;[INFO:05000AD5] ([G] in GRUP Topic Children of ccBGSSSE001_Crab_MQ2_StartBranchTopic5YesWrapup [DIAL:05000AD4]);;;ccBGSSSE001_TIF__05000AD5;
83888852;;ccBGSSSE001_Crab_MQ2_StartBranchTopic5YesWrapup [DIAL:05000AD4];;;ccBGSSSE001_Crab_MQ2 "Crustacean Extermination" [QUST:050009DA];;
83888851;ccBGSSSE001_Crab_MQ2_StartBranchTopic4YesAggressive "Just point me toward something with claws, and I'll make it dead." [DIAL:05000AD2];;[INFO:05000AD3] (in GRUP Topic Children of ccBGSSSE001_Crab_MQ2_StartBranchTopic4YesAggressive "Just point me toward something with claws, and I'll make it dead." [DIAL:05000AD2]);;;;
83888850;;ccBGSSSE001_Crab_MQ2_StartBranchTopic4YesAggressive "Just point me toward something with claws, and I'll make it dead." [DIAL:05000AD2];;Just point me toward something with claws, and I'll make it dead.;ccBGSSSE001_Crab_MQ2 "Crustacean Extermination" [QUST:050009DA];;
83888860;ccBGSSSE001_Crab_MQ1_Done1Topic "I managed to find a juvenile mudcrab for you to study. Here you go." [DIAL:05000AD1];;[INFO:05000ADC] (in GRUP Topic Children of ccBGSSSE001_Crab_MQ1_Done1Topic "I managed to find a juvenile mudcrab for you to study. Here you go." [DIAL:05000AD1]);;;;
83888849;;ccBGSSSE001_Crab_MQ1_Done1Topic "I managed to find a juvenile mudcrab for you to study. Here you go." [DIAL:05000AD1];;I managed to find a juvenile mudcrab for you to study. Here you go.;ccBGSSSE001_Crab_MQ1 "In A Pinch" [QUST:050009D4];;
83888847;ccBGSSSE001_Crab_MQ2_StartBranchTopic3 [DIAL:05000ACE];;[INFO:05000ACF] (in GRUP Topic Children of ccBGSSSE001_Crab_MQ2_StartBranchTopic3 [DIAL:05000ACE]);;;;
83888846;;ccBGSSSE001_Crab_MQ2_StartBranchTopic3 [DIAL:05000ACE];;;ccBGSSSE001_Crab_MQ2 "Crustacean Extermination" [QUST:050009DA];;
83888845;ccBGSSSE001_Crab_MQ2_StartBranchTopic2 [DIAL:05000ACC];;[INFO:05000ACD] (in GRUP Topic Children of ccBGSSSE001_Crab_MQ2_StartBranchTopic2 [DIAL:05000ACC]);;;;
83888844;;ccBGSSSE001_Crab_MQ2_StartBranchTopic2 [DIAL:05000ACC];;;ccBGSSSE001_Crab_MQ2 "Crustacean Extermination" [QUST:050009DA];;
83889779;ccBGSSSE001_Crab_MQ2_TurnInBranchTopic "The mudcrabs have been slain. They were driven into a fury by a necromancer." [DIAL:05000ACB];;[INFO:05000E73] (in GRUP Topic Children of ccBGSSSE001_Crab_MQ2_TurnInBranchTopic "The mudcrabs have been slain. They were driven into a fury by a necromancer." [DIAL:05000ACB]);;;;
83888843;;ccBGSSSE001_Crab_MQ2_TurnInBranchTopic "The mudcrabs have been slain. They were driven into a fury by a necromancer." [DIAL:05000ACB];;The mudcrabs have been slain. They were driven into a fury by a necromancer.;ccBGSSSE001_Crab_MQ2 "Crustacean Extermination" [QUST:050009DA];;
83888848;ccBGSSSE001_Crab_MQ1_PreStartTopicHello [DIAL:05000ACA];;[INFO:05000AD0] (in GRUP Topic Children of ccBGSSSE001_Crab_MQ1_PreStartTopicHello [DIAL:05000ACA]);;;;
83888842;;ccBGSSSE001_Crab_MQ1_PreStartTopicHello [DIAL:05000ACA];;;ccBGSSSE001_Crab_MQ1 "In A Pinch" [QUST:050009D4];;
83888841;ccBGSSSE001_Crab_MQ2_StartBranchTopic [DIAL:05000AC8];;[INFO:05000AC9] (in GRUP Topic Children of ccBGSSSE001_Crab_MQ2_StartBranchTopic [DIAL:05000AC8]);;;;
83888840;;ccBGSSSE001_Crab_MQ2_StartBranchTopic [DIAL:05000AC8];;;ccBGSSSE001_Crab_MQ2 "Crustacean Extermination" [QUST:050009DA];;
83888837;ccBGSSSE001_Crab_MQ1_StartAfterTopic "I'd like to take over the bounty for the juvenile mudcrab." [DIAL:05000AC2];;[INFO:05000AC5] (in GRUP Topic Children of ccBGSSSE001_Crab_MQ1_StartAfterTopic "I'd like to take over the bounty for the juvenile mudcrab." [DIAL:05000AC2]);;;;
83888834;;ccBGSSSE001_Crab_MQ1_StartAfterTopic "I'd like to take over the bounty for the juvenile mudcrab." [DIAL:05000AC2];;I'd like to take over the bounty for the juvenile mudcrab.;ccBGSSSE001_Crab_MQ1 "In A Pinch" [QUST:050009D4];;
83888754;ccBGSSSE001_Fish_MQ2_StartBranchTopic3 "Alright. I'll be back soon with the fish. And the hat." [DIAL:05000A70];;[INFO:05000A72] ([G] in GRUP Topic Children of ccBGSSSE001_Fish_MQ2_StartBranchTopic3 "Alright. I'll be back soon with the fish. And the hat." [DIAL:05000A70]);;;;
83888752;;ccBGSSSE001_Fish_MQ2_StartBranchTopic3 "Alright. I'll be back soon with the fish. And the hat." [DIAL:05000A70];;Alright. I'll be back soon with the fish. And the hat.;ccBGSSSE001_Fish_MQ2 "Caught in the Rain" [QUST:050009EB];;
83888744;ccBGSSSE001_Fish_MQ2_TurnInBranchTopic "Here are the fish you were after. I also found your lucky fishing hat." [DIAL:05000A67];;[INFO:05000A68] (in GRUP Topic Children of ccBGSSSE001_Fish_MQ2_TurnInBranchTopic "Here are the fish you were after. I also found your lucky fishing hat." [DIAL:05000A67]);;;ccBGSSSE001_TIF__05000A68;
83888743;;ccBGSSSE001_Fish_MQ2_TurnInBranchTopic "Here are the fish you were after. I also found your lucky fishing hat." [DIAL:05000A67];;Here are the fish you were after. I also found your lucky fishing hat.;ccBGSSSE001_Fish_MQ2 "Caught in the Rain" [QUST:050009EB];;
83888741;ccBGSSSE001_Fish_MQ2_StartBranchTopic2Yes "I see, these fish come out in the rain. And... you lost your lucky fishing hat?" [DIAL:05000A64];;[INFO:05000A65] (in GRUP Topic Children of ccBGSSSE001_Fish_MQ2_StartBranchTopic2Yes "I see, these fish come out in the rain. And... you lost your lucky fishing hat?" [DIAL:05000A64]);;;;
83888740;;ccBGSSSE001_Fish_MQ2_StartBranchTopic2Yes "I see, these fish come out in the rain. And... you lost your lucky fishing hat?" [DIAL:05000A64];;I see, these fish come out in the rain. And... you lost your lucky fishing hat?;ccBGSSSE001_Fish_MQ2 "Caught in the Rain" [QUST:050009EB];;
83888739;ccBGSSSE001_Fish_MQ2_StartBranchTopic "I'm ready for the next fishing challenge." [DIAL:05000A62];;[INFO:05000A63] (in GRUP Topic Children of ccBGSSSE001_Fish_MQ2_StartBranchTopic "I'm ready for the next fishing challenge." [DIAL:05000A62]);;;ccBGSSSE001_TIF__05000A63;
83888738;;ccBGSSSE001_Fish_MQ2_StartBranchTopic "I'm ready for the next fishing challenge." [DIAL:05000A62];;I'm ready for the next fishing challenge.;ccBGSSSE001_Fish_MQ2 "Caught in the Rain" [QUST:050009EB];;
83888727;ccBGSSSE001_Misc_Falkreath_GiveFishTopic2 "Thanks for the coin. And... a note from the Jarl?" [DIAL:050009D2];;[INFO:05000A57] ([G] in GRUP Topic Children of ccBGSSSE001_Misc_Falkreath_GiveFishTopic2 "Thanks for the coin. And... a note from the Jarl?" [DIAL:050009D2]);;;;
83888594;;ccBGSSSE001_Misc_Falkreath_GiveFishTopic2 "Thanks for the coin. And... a note from the Jarl?" [DIAL:050009D2];;Thanks for the coin. And... a note from the Jarl?;ccBGSSSE001_Misc_Falkreath "Clear-Headed" [QUST:050009EC];;
83888593;ccBGSSSE001_Misc_Falkreath_ZariaGiveFishTopic "Here's the glassfish you requested in your bounty." [DIAL:050009D0];;[INFO:050009D1] (in GRUP Topic Children of ccBGSSSE001_Misc_Falkreath_ZariaGiveFishTopic "Here's the glassfish you requested in your bounty." [DIAL:050009D0]);;;ccBGSSSE001_TIF__050009D1;
83888592;;ccBGSSSE001_Misc_Falkreath_ZariaGiveFishTopic "Here's the glassfish you requested in your bounty." [DIAL:050009D0];;Here's the glassfish you requested in your bounty.;ccBGSSSE001_Misc_Falkreath "Clear-Headed" [QUST:050009EC];;
83888586;[DIAL:050009C9];;[INFO:050009CA] (in GRUP Topic Children of [DIAL:050009C9]);;;;
83888585;;[DIAL:050009C9];;;ccBGSSSE001_Misc_WhiterunPartTwo "Two of a Kind" [QUST:050009D7];;
83888584;ccBGSSSE001_Misc_Whiterun_RewardBranchTopic [DIAL:050009C7];;[INFO:050009C8] ([G] in GRUP Topic Children of ccBGSSSE001_Misc_Whiterun_RewardBranchTopic [DIAL:050009C7]);;;ccBGSSSE001_TIF__050009C8;
83888583;;ccBGSSSE001_Misc_Whiterun_RewardBranchTopic [DIAL:050009C7];;;ccBGSSSE001_Misc_WhiterunPartTwo "Two of a Kind" [QUST:050009D7];;
83888582;ccBGSSSE001_Misc_Whiterun_PetReactionBranchTopic [DIAL:050009C5];;[INFO:050009C6] (in GRUP Topic Children of ccBGSSSE001_Misc_Whiterun_PetReactionBranchTopic [DIAL:050009C5]);;;;
83888581;;ccBGSSSE001_Misc_Whiterun_PetReactionBranchTopic [DIAL:050009C5];;;ccBGSSSE001_Misc_WhiterunPartTwo "Two of a Kind" [QUST:050009D7];;
83888576;ccBGSSSE001_Misc_Whiterun_GiveFishBranchTopic "I got your letter. And I have a new companion for your golden friend right here." [DIAL:050009BF];;[INFO:050009C0] ([G] in GRUP Topic Children of ccBGSSSE001_Misc_Whiterun_GiveFishBranchTopic "I got your letter. And I have a new companion for your golden friend right here." [DIAL:050009BF]);;;ccBGSSSE001_TIF__050009C0;
