Record;[0];[0]\[3];[1]\[3];FULL;QNAM;[2]\[2]\[0]\[0];RNAM
545965;DCETIdle [DIAL:0008548A];;[INFO:000854AD] ([R]'...need me some skooma... the imported stuff... just one last time...' in GRUP Topic Children of DCETIdle [DIAL:0008548A]);;;;
545964;DCETIdle [DIAL:0008548A];;[INFO:000854AC] ([R]'...he he he... two threes? What was he thinking? Fool never saw me pull that ace out of my boot...' in GRUP Topic Children of DCETIdle [DIAL:0008548A]);;;;
545963;DCETIdle [DIAL:0008548A];;[INFO:000854AB] ([R]'...I'll never do another span in that stinking jail... rather die than give myself up...' in GRUP Topic Children of DCETIdle [DIAL:0008548A]);;;;
545962;DCETIdle [DIAL:0008548A];;[INFO:000854AA] ([R]'...told him to just hand over the gold, but did he listen? Oh, no... they always have to fight back...' in GRUP Topic Children of DCETIdle [DIAL:0008548A]);;;;
545961;DCETIdle [DIAL:0008548A];;[INFO:000854A9] ([R]'...might pay off my bounty this time... walk into the city a free man...' in GRUP Topic Children of DCETIdle [DIAL:0008548A]);;;;
545960;DCETIdle [DIAL:0008548A];;[INFO:000854A8] ([R]'...never enough gold... just need one good haul...' in GRUP Topic Children of DCETIdle [DIAL:0008548A]);;;;
545959;DCETIdle [DIAL:0008548A];;[INFO:000854A7] ([R]'...retire some day... get myself an island...' in GRUP Topic Children of DCETIdle [DIAL:0008548A]);;;;
545930;;DCETIdle [DIAL:0008548A];;;DialogueCombatEncounterTypes "Encounter Combat Dialogue" [QUST:000B8774];;
544006;DialogueMarkarthOgmundBardsCollegeTopic "The Bards College? What's that?" [DIAL:00084D04];;[INFO:00084D06] ('It's a school that teaches music, poetry, that sort of thing. Most bards in Skyrim have been to the college at some point.' in GRUP Topic Children of DialogueMarkarthOgmundBardsCollegeTopic "The Bards College? What's that?" [DIAL:00084D04]);;;TIF__00084D06;
544004;;DialogueMarkarthOgmundBardsCollegeTopic "The Bards College? What's that?" [DIAL:00084D04];;The Bards College? What's that?;DialogueMarkarth "DialogueMarkarth" [QUST:00017F05];;
543259;DialogueSolitudeBeirand01Topic02 "You're pretty dedicated to the Empire, then?" [DIAL:00084979];;[INFO:00084A1B] ('Ah... to be honest, no. But High King Torygg supported them, and now her lady Elisif has thrown in with them.' in GRUP Topic Children of DialogueSolitudeBeirand01Topic02 "You're pretty dedicated to the Empire, then?" [DIAL:00084979]);;;;
543097;;DialogueSolitudeBeirand01Topic02 "You're pretty dedicated to the Empire, then?" [DIAL:00084979];;You're pretty dedicated to the Empire, then?;DialogueSolitude "Solitude Dialogue" [QUST:0002E1AD];;
790017;DialogueSolitudeEndarieBranchTopic "Do you get a lot of business like that?" [DIAL:00084977];;[INFO:000C0E01] ('I suppose I would, but you're the only one who gets that greeting.' in GRUP Topic Children of DialogueSolitudeEndarieBranchTopic "Do you get a lot of business like that?" [DIAL:00084977]);;;;
790020;DialogueSolitudeEndarieBranchTopic "Do you get a lot of business like that?" [DIAL:00084977];;[INFO:000C0E04] ([SO]'Radiant Raiment has the finest attire in all of Skyrim. That is how we...' in GRUP Topic Children of DialogueSolitudeEndarieBranchTopic "Do you get a lot of business like that?" [DIAL:00084977]);;;;
790018;DialogueSolitudeEndarieBranchTopic "Do you get a lot of business like that?" [DIAL:00084977];;[INFO:000C0E02] ([SO]'It's never been an issue. People say you helped with the problems at Wolfskull Cave.' in GRUP Topic Children of DialogueSolitudeEndarieBranchTopic "Do you get a lot of business like that?" [DIAL:00084977]);;;;
543095;;DialogueSolitudeEndarieBranchTopic "Do you get a lot of business like that?" [DIAL:00084977];;Do you get a lot of business like that?;DialogueSolitude "Solitude Dialogue" [QUST:0002E1AD];;
543107;DialogueSolitudeEvetteBranchTopic "How are your sales?" [DIAL:00084973];;[INFO:00084983] ('Oh, very brisk. When the snow sets in, even the hardiest Nord needs some Spiced Wine to warm the blood.' in GRUP Topic Children of DialogueSolitudeEvetteBranchTopic "How are your sales?" [DIAL:00084973]);;;;
543091;;DialogueSolitudeEvetteBranchTopic "How are your sales?" [DIAL:00084973];;How are your sales?;DialogueSolitude "Solitude Dialogue" [QUST:0002E1AD];;
793245;DialogueSolitudeJalaBranchTopic "Don't you have trouble getting ripe goods here?" [DIAL:00084972];;[INFO:000C1A9D] ('It's been easier lately.' in GRUP Topic Children of DialogueSolitudeJalaBranchTopic "Don't you have trouble getting ripe goods here?" [DIAL:00084972]);;;;
543100;DialogueSolitudeJalaBranchTopic "Don't you have trouble getting ripe goods here?" [DIAL:00084972];;[INFO:0008497C] ('I have my ways, but it's not easy these days.' in GRUP Topic Children of DialogueSolitudeJalaBranchTopic "Don't you have trouble getting ripe goods here?" [DIAL:00084972]);;;;
543090;;DialogueSolitudeJalaBranchTopic "Don't you have trouble getting ripe goods here?" [DIAL:00084972];;Don't you have trouble getting ripe goods here?;DialogueSolitude "Solitude Dialogue" [QUST:0002E1AD];;
879086;[DIAL:00084967];;[INFO:000D69EE] ([R]'May knowledge of your divinity carry us through our daily trials.' in GRUP Topic Children of [DIAL:00084967]);;;;
197336;[DIAL:00084967];;[INFO:000302D8] ([R]'I stand with the Stormcloaks. You Imperial dogs will never break my will. Never!' in GRUP Topic Children of [DIAL:00084967]);;;;
793294;[DIAL:00084967];;[INFO:000C1ACE] ([R]'You won't get anything out of me, you filthy sons o' horkers.' in GRUP Topic Children of [DIAL:00084967]);;;;
544606;[DIAL:00084967];;[INFO:00084F5E] ([R]'Spiced Wine, the taste of home and hearth!' in GRUP Topic Children of [DIAL:00084967]);;;;
544605;[DIAL:00084967];;[INFO:00084F5D] ([R]'Keep the cold at bay with our Spiced Wine!' in GRUP Topic Children of [DIAL:00084967]);;;;
544560;[DIAL:00084967];;[INFO:00084F30] ([R]'Fresh fish! Straight from the fjords!' in GRUP Topic Children of [DIAL:00084967]);;;;
544547;[DIAL:00084967];;[INFO:00084F23] ([R]'Apples, tomatoes, leeks, and cabbages! Fresh and ripe!' in GRUP Topic Children of [DIAL:00084967]);;;;
543079;;[DIAL:00084967];;;DialogueSolitude "Solitude Dialogue" [QUST:0002E1AD];;
546042;DialogueSolitudeGretaBranchTopic "Yes. I think your brother was a traitor." [DIAL:00084958];;[INFO:000854FA] ([G]'Then you didn't know Roggvir, and you have no idea what it means to be a Nord of Skyrim!' in GRUP Topic Children of DialogueSolitudeGretaBranchTopic "Yes. I think your brother was a traitor." [DIAL:00084958]);;;USKP_TIF_GretaRoggvirTopic_000854FA;
543064;;DialogueSolitudeGretaBranchTopic "Yes. I think your brother was a traitor." [DIAL:00084958];;Yes. I think your brother was a traitor.;DialogueSolitude "Solitude Dialogue" [QUST:0002E1AD];;
793158;DialogueSolitudeGisliBranchTopic "So Erikur is your brother?" [DIAL:00084956];;[INFO:000C1A46] ('Yes. My older brother. He was a bit of a fop, really.' in GRUP Topic Children of DialogueSolitudeGisliBranchTopic "So Erikur is your brother?" [DIAL:00084956]);;;;So Erikur was your brother?
543062;;DialogueSolitudeGisliBranchTopic "So Erikur is your brother?" [DIAL:00084956];;So Erikur is your brother?;DialogueSolitude "Solitude Dialogue" [QUST:0002E1AD];;
546040;DialogueSolitudeJawananBranchTopic "You're a long way from home, then." [DIAL:00084954];;[INFO:000854F8] ('Aye, but I'll be here in Solitude for longer still. Fihada's skill as a fletcher drew me to this place. I wanted to learn.' in GRUP Topic Children of DialogueSolitudeJawananBranchTopic "You're a long way from home, then." [DIAL:00084954]);;;;
543060;;DialogueSolitudeJawananBranchTopic "You're a long way from home, then." [DIAL:00084954];;You're a long way from home, then.;DialogueSolitude "Solitude Dialogue" [QUST:0002E1AD];;
793148;DialogueSolitudeSvariBranchTopic "But you're talking right now." [DIAL:00084952];;[INFO:000C1A3C] ('I shouldn't be. Everyone wants to ask me about Mama and Uncle Roggvir.' in GRUP Topic Children of DialogueSolitudeSvariBranchTopic "But you're talking right now." [DIAL:00084952]);;;USKP_TIF_Svari_000C1A3C;
546034;DialogueSolitudeSvariBranchTopic "But you're talking right now." [DIAL:00084952];;[INFO:000854F2] ('I shouldn't be. Mama says if I do, people are going to ask about Uncle Roggvir.' in GRUP Topic Children of DialogueSolitudeSvariBranchTopic "But you're talking right now." [DIAL:00084952]);;;USKP_TIF_Svari_000854F2;
543058;;DialogueSolitudeSvariBranchTopic "But you're talking right now." [DIAL:00084952];;But you're talking right now.;DialogueSolitude "Solitude Dialogue" [QUST:0002E1AD];;
546035;DialogueSolitudeJornBranchTopic "You seem proud to be a bard." [DIAL:00084951];;[INFO:000854F3] ('And why wouldn't I be? We sing tales of kings, queens, and their politics, 'tis true. But do you know who really makes history?' in GRUP Topic Children of DialogueSolitudeJornBranchTopic "You seem proud to be a bard." [DIAL:00084951]);;;;
543057;;DialogueSolitudeJornBranchTopic "You seem proud to be a bard." [DIAL:00084951];;You seem proud to be a bard.;DialogueSolitude "Solitude Dialogue" [QUST:0002E1AD];;
546036;DialogueSolitudeIlldiBranchTopic "You play well." [DIAL:00084950];;[INFO:000854F4] ('Thank you. I'm still at the beginning of my lessons but Inge... Dean Six Fingers... says I'm quite good with the flute.' in GRUP Topic Children of DialogueSolitudeIlldiBranchTopic "You play well." [DIAL:00084950]);;;;
543056;;DialogueSolitudeIlldiBranchTopic "You play well." [DIAL:00084950];;You play well.;DialogueSolitude "Solitude Dialogue" [QUST:0002E1AD];;
542956;TG02BVexIntroBranchTopic "Brynjolf said I should speak to you." [DIAL:000847F5];;[INFO:000848EC] ('Before we begin, I want to make two things perfectly clear.' in GRUP Topic Children of TG02BVexIntroBranchTopic "Brynjolf said I should speak to you." [DIAL:000847F5]);;;;
542709;;TG02BVexIntroBranchTopic "Brynjolf said I should speak to you." [DIAL:000847F5];;Brynjolf said I should speak to you.;TG02B "Meet the Family" [QUST:00084ABD];;
542793;TG02BVexOutroBranchTopic02 "Any idea why?" [DIAL:000847E7];;[INFO:00084849] ('Who knows. Old Delvin thinks it's some kind of a curse. I think he's crazy.' in GRUP Topic Children of TG02BVexOutroBranchTopic02 "Any idea why?" [DIAL:000847E7]);;;;
542695;;TG02BVexOutroBranchTopic02 "Any idea why?" [DIAL:000847E7];;Any idea why?;TG02B "Meet the Family" [QUST:00084ABD];;
542789;TG02BDelvinIntroBranchTopic "Brynjolf pointed me your way." [DIAL:000847E1];;[INFO:00084845] ('Brynjolf, eh? Lemme guess. He plucked you off the street and dropped you into the thick of things without tellin' you which way is up. Am I right?' in GRUP Topic Children of TG02BDelvinIntroBranchTopic "Brynjolf pointed me your way." [DIAL:000847E1]);;;;
542689;;TG02BDelvinIntroBranchTopic "Brynjolf pointed me your way." [DIAL:000847E1];;Brynjolf pointed me your way.;TG02B "Meet the Family" [QUST:00084ABD];;
542792;TG02BDelvinOutroBranchTopic "Back on its feet?" [DIAL:000847C6];;[INFO:00084848] ('Look around you. The Flagon, the Guild... it's all fallin' apart.' in GRUP Topic Children of TG02BDelvinOutroBranchTopic "Back on its feet?" [DIAL:000847C6]);;;;
542662;;TG02BDelvinOutroBranchTopic "Back on its feet?" [DIAL:000847C6];;Back on its feet?;TG02B "Meet the Family" [QUST:00084ABD];;
542615;DialogueWhiterunOlfridTopicsBranch1Topic "Tell me about Clan Battle-Born." [DIAL:000846E8];;[INFO:00084797] ('Battle-Born is a name out of legend, sung in the songs of old and heard in deeds of valor for a hundred generations.' in GRUP Topic Children of DialogueWhiterunOlfridTopicsBranch1Topic "Tell me about Clan Battle-Born." [DIAL:000846E8]);;;;
542440;;DialogueWhiterunOlfridTopicsBranch1Topic "Tell me about Clan Battle-Born." [DIAL:000846E8];;Tell me about Clan Battle-Born.;DialogueWhiterun "Whiterun City Dialogue" [QUST:000270A4];;
542616;DialogueWhiterunOlfridTopicsBranch2Topic "What about Clan Gray-Mane?" [DIAL:000846E5];;[INFO:00084798] ('Uncivilized, pelt-wearing axe-draggers. It's a wonder they don't still live in a cave like those ancestors they keep boasting about.' in GRUP Topic Children of DialogueWhiterunOlfridTopicsBranch2Topic "What about Clan Gray-Mane?" [DIAL:000846E5]);;;;
542437;;DialogueWhiterunOlfridTopicsBranch2Topic "What about Clan Gray-Mane?" [DIAL:000846E5];;What about Clan Gray-Mane?;DialogueWhiterun "Whiterun City Dialogue" [QUST:000270A4];;
542617;DialogueWhiterunOlfridTopicsBranch3Topic "Why the feud with Clan Gray-Mane?" [DIAL:000846E4];;[INFO:00084799] ('Money, you laggard! What else? It always comes down to coin.' in GRUP Topic Children of DialogueWhiterunOlfridTopicsBranch3Topic "Why the feud with Clan Gray-Mane?" [DIAL:000846E4]);;;;
542436;;DialogueWhiterunOlfridTopicsBranch3Topic "Why the feud with Clan Gray-Mane?" [DIAL:000846E4];;Why the feud with Clan Gray-Mane?;DialogueWhiterun "Whiterun City Dialogue" [QUST:000270A4];;
540669;[DIAL:00083FF1];;[INFO:00083FFD] ('Keep your eyes and ears open my brothers and sisters. Orchendor needs us to keep vigilant while he convenes with Peryite in the Arcanex.' in GRUP Topic Children of [DIAL:00083FF1]);;;;
540657;;[DIAL:00083FF1];;;dunBthardamzQST [QUST:00064701];;
540667;[DIAL:00083FF0];;[INFO:00083FFB] ('I'm sorry to wake you, my brother. I have a request from Orchendor.' in GRUP Topic Children of [DIAL:00083FF0]);;;;
540656;;[DIAL:00083FF0];;;dunBthardamzQST [QUST:00064701];;
540863;[DIAL:00083FEC];;[INFO:000840BF] ('I'm sorry, my brother.' in GRUP Topic Children of [DIAL:00083FEC]);;;;
540652;;[DIAL:00083FEC];;;dunBthardamzQST [QUST:00064701];;
540857;[DIAL:00083FEA];;[INFO:000840B9] ('Yes, my brother. Forgive me. May the blessing of Peryite be with you.' in GRUP Topic Children of [DIAL:00083FEA]);;;;
540650;;[DIAL:00083FEA];;;dunBthardamzQST [QUST:00064701];;
540862;[DIAL:00083FA2];;[INFO:000840BE] ('I want out. I want to leave this place. I long for the fresh air of The Reach. This place only makes us sicker.' in GRUP Topic Children of [DIAL:00083FA2]);;;;
540578;;[DIAL:00083FA2];;;dunBthardamzQST [QUST:00064701];;
540859;[DIAL:00083FA1];;[INFO:000840BB] ('But who am I kidding. I know you wouldn't let me leave, brother. You truly believe in Orchendor and his promises.' in GRUP Topic Children of [DIAL:00083FA1]);;;;
540577;;[DIAL:00083FA1];;;dunBthardamzQST [QUST:00064701];;
540757;[DIAL:00083FA0];;[INFO:00084055] ('I know this place will eventually kill us. I have come to accept that. But I will always regret the day I introduced you to Orchendor.' in GRUP Topic Children of [DIAL:00083FA0]);;;;
540576;;[DIAL:00083FA0];;;dunBthardamzQST [QUST:00064701];;
539280;DialogueRiftenMjollTGBranchTopic02 "I try not to care." [DIAL:00083A84];;[INFO:00083A90] ('That's a shame. Too many people in Riften share your view and look where it's getting them.' in GRUP Topic Children of DialogueRiftenMjollTGBranchTopic02 "I try not to care." [DIAL:00083A84]);;;TIF__00083A90;
539268;;DialogueRiftenMjollTGBranchTopic02 "I try not to care." [DIAL:00083A84];;I try not to care.;DialogueRiften "Riften Dialogue" [QUST:000368D8];;
167870743;DialogueRiftenMjollTGBranchTopic03 "Actually, I'm hoping to join them." [DIAL:00083A83];;[INFO:07018117] ([G]'You disappoint me. I expected someone from outside Riften to be different, but I see corruption's reach holds little regard for boundaries.' in GRUP Topic Children of DialogueRiftenMjollTGBranchTopic03 "Actually, I'm hoping to join them." [DIAL:00083A83]);;;USKP_TIF_DialogueRiften_02018117;Actually, I've joined the Guild.
539267;;DialogueRiftenMjollTGBranchTopic03 "Actually, I'm hoping to join them." [DIAL:00083A83];;Actually, I'm hoping to join them.;DialogueRiften "Riften Dialogue" [QUST:000368D8];;
537837;MG02JzargoBranchTopic "You seem excited to be here." [DIAL:000834E9];;[INFO:000834ED] ('Oh, yes. J'zargo hopes to find things that will make him a more powerful mage here.' in GRUP Topic Children of MG02JzargoBranchTopic "You seem excited to be here." [DIAL:000834E9]);;;;
537833;;MG02JzargoBranchTopic "You seem excited to be here." [DIAL:000834E9];;You seem excited to be here.;MG02 "Under Saarthal" [QUST:0001F252];;
536696;DialogueKarthwastenInChargeTopic "Are you in charge here?" [DIAL:00083060];;[INFO:00083078] ('My family has owned Karthwasten for generations. Rare for anyone in The Reach that isn't a Nord.' in GRUP Topic Children of DialogueKarthwastenInChargeTopic "Are you in charge here?" [DIAL:00083060]);;;;
536672;;DialogueKarthwastenInChargeTopic "Are you in charge here?" [DIAL:00083060];;Are you in charge here?;DialogueKarthwasten "DialogueKarthwasten" [QUST:000242B5];;
536645;;MQDelphineJusticiars "Why does the Empire allow the Thalmor free rein?" [DIAL:00083045];;Why does the Empire allow the Thalmor free rein?;MQ00 "MQ Always On" [QUST:0001C5D9];;
351607;C01SkjorWhatIsThatTopic "What is Wuuthrad?" [DIAL:00081DDB];;[INFO:00055D77] ('Wuuthrad was the blade held by Ysgramor when he came back from Atmora.' in GRUP Topic Children of C01SkjorWhatIsThatTopic "What is Wuuthrad?" [DIAL:00081DDB]);;;;
531935;C01SkjorWhatIsThatTopic "What is Wuuthrad?" [DIAL:00081DDB];;[INFO:00081DDF] ('Wuuthrad was the blade held by Ysgramor when he cut through the Elven hordes that once swarmed this land.' in GRUP Topic Children of C01SkjorWhatIsThatTopic "What is Wuuthrad?" [DIAL:00081DDB]);;;;
531931;;C01SkjorWhatIsThatTopic "What is Wuuthrad?" [DIAL:00081DDB];;What is Wuuthrad?;C01 "Proving Honor" [QUST:0006E803];;
531583;DA11GlooredhelOutsideReachcliffTopic02 "Wait here. I'll take care of them." [DIAL:000819EE];;[INFO:00081C7F] ([G]'Then I'll wait.' in GRUP Topic Children of DA11GlooredhelOutsideReachcliffTopic02 "Wait here. I'll take care of them." [DIAL:000819EE]);;;USKP_TIF_DA11EolaWait_00081C7F;
530926;;DA11GlooredhelOutsideReachcliffTopic02 "Wait here. I'll take care of them." [DIAL:000819EE];;Wait here. I'll take care of them.;DA11 "The Taste of Death" [QUST:0002C358];;
530909;DA11FavorPlayerDialogueBranchTopic "The Hall of the Dead is safe now." [DIAL:000819CE];;[INFO:000819DD] ('Divines preserve you, you're a hero. We'll reopen the hall right away.' in GRUP Topic Children of DA11FavorPlayerDialogueBranchTopic "The Hall of the Dead is safe now." [DIAL:000819CE]);;;TIF__000819DD;
530894;;DA11FavorPlayerDialogueBranchTopic "The Hall of the Dead is safe now." [DIAL:000819CE];;The Hall of the Dead is safe now.;DA11Intro "Investigate the Hall of the Dead" [QUST:0007D949];;
525842;[DIAL:00080605];;[INFO:00080612] ('What's your wife think of your... trips?' in GRUP Topic Children of [DIAL:00080605]);;;;
525829;;[DIAL:00080605];;;DialogueKynesgroveRoggiKjeldMine3 [QUST:00080633];;
524552;MG05Stage50LabyrinthianTopic "Then I'm off to Labyrinthian." [DIAL:00080101];;[INFO:00080108] ('What?' in GRUP Topic Children of MG05Stage50LabyrinthianTopic "Then I'm off to Labyrinthian." [DIAL:00080101]);;;;
524545;;MG05Stage50LabyrinthianTopic "Then I'm off to Labyrinthian." [DIAL:00080101];;Then I'm off to Labyrinthian.;MG05 "Containment" [QUST:0001F255];;
521916;OfferServicesTopic "What have you got for sale?" [DIAL:0007F6BB];;[INFO:0007F6BC] ([R]'Take a look.' in GRUP Topic Children of OfferServicesTopic "What have you got for sale?" [DIAL:0007F6BB]);;;TIF__0007F6BC;
693822;OfferServicesTopic "What have you got for sale?" [DIAL:0007F6BB];;[INFO:000A963E] ([R]'Some may call this junk. Me, I call them treasures.' in GRUP Topic Children of OfferServicesTopic "What have you got for sale?" [DIAL:0007F6BB]);;;TIF__000A963E;
693821;OfferServicesTopic "What have you got for sale?" [DIAL:0007F6BB];;[INFO:000A963D] ([R]'Trinkets, odds and ends, that sort of thing.' in GRUP Topic Children of OfferServicesTopic "What have you got for sale?" [DIAL:0007F6BB]);;;TIF__000A963D;
525988;OfferServicesTopic "What have you got for sale?" [DIAL:0007F6BB];;[INFO:000806A4] ([R]'Oh, a bit of this and a bit of that.' in GRUP Topic Children of OfferServicesTopic "What have you got for sale?" [DIAL:0007F6BB]);;;TIF__000806A4;
693816;OfferServicesTopic "What have you got for sale?" [DIAL:0007F6BB];;[INFO:000A9638] ([R]'An archer, eh? I've got just what you need.' in GRUP Topic Children of OfferServicesTopic "What have you got for sale?" [DIAL:0007F6BB]);;;TIF__000A9638;
525984;OfferServicesTopic "What have you got for sale?" [DIAL:0007F6BB];;[INFO:000806A0] ([R]'Bows and arrows for the mighty huntsman.' in GRUP Topic Children of OfferServicesTopic "What have you got for sale?" [DIAL:0007F6BB]);;;TIF__000806A0;
521915;;OfferServicesTopic "What have you got for sale?" [DIAL:0007F6BB];;What have you got for sale?;DialogueGeneric "Generic dialogue" [QUST:00013EB3];;
521207;MS08WarriorForceGreetBranchTopic [DIAL:0007F3F5];;[INFO:0007F3F7] ([SO]'You there. We're looking for someone in Whiterun, and will pay good money for information.' in GRUP Topic Children of MS08WarriorForceGreetBranchTopic [DIAL:0007F3F5]);;;TIF__0007F3F7;
521205;;MS08WarriorForceGreetBranchTopic [DIAL:0007F3F5];;;MS08 "In My Time Of Need" [QUST:0001CF25];;
520807;[DIAL:0007F260];;[INFO:0007F267] ('You've got no sense of humor, you know that? Why don't you pick up where you left off with "The Real Barenziah?"' in GRUP Topic Children of [DIAL:0007F260]);;;;
520800;;[DIAL:0007F260];;;DialogueWhiterunHouseBattleBornScene1 "Whiterun House Battle-Born Scene 1" [QUST:0007F275];;
520806;[DIAL:0007F25E];;[INFO:0007F266] ('That's all right, Grandmother. I like staying home with you.' in GRUP Topic Children of [DIAL:0007F25E]);;;;
520798;;[DIAL:0007F25E];;;DialogueWhiterunHouseBattleBornScene2 "Whiterun House Battle-Born Scene 2" [QUST:0007F277];;
520810;[DIAL:0007F25C];;[INFO:0007F26A] ('No! Please, Grandmother, don't do that. I... I'm fine. Really. Can we just... not talk about this anymore?' in GRUP Topic Children of [DIAL:0007F25C]);;;;
520796;;[DIAL:0007F25C];;;DialogueWhiterunHouseBattleBornScene2 "Whiterun House Battle-Born Scene 2" [QUST:0007F277];;
519187;[DIAL:0007EBD3];;[INFO:0007EC13] ('Yes, Father.' in GRUP Topic Children of [DIAL:0007EBD3]);;;;
519123;;[DIAL:0007EBD3];;;DialogueWhiterunStablesScene1 "Whiterun Stables Scene 1" [QUST:0007EC63];;
519260;[DIAL:0007EBD2];;[INFO:0007EC5C] ('Groom her too?' in GRUP Topic Children of [DIAL:0007EBD2]);;;;
519122;;[DIAL:0007EBD2];;;DialogueWhiterunStablesScene1 "Whiterun Stables Scene 1" [QUST:0007EC63];;
519244;[DIAL:0007EBCF];;[INFO:0007EC4C] ('Yes, Father, I did. And I watered her, and got fresh feed, and refitted the old saddle, just like you asked. Is there anything else?' in GRUP Topic Children of [DIAL:0007EBCF]);;;;
519119;;[DIAL:0007EBCF];;;DialogueWhiterunStablesScene1 "Whiterun Stables Scene 1" [QUST:0007EC63];;
519140;[DIAL:0007EBCD];;[INFO:0007EBE4] ('I tell you. Saw that wild mare again yesterday, just outside the walls.' in GRUP Topic Children of [DIAL:0007EBCD]);;;;
519117;;[DIAL:0007EBCD];;;DialogueWhiterunStablesScene2 "Whiterun Stables Scene 2" [QUST:0007EC65];;
519251;[DIAL:0007EBC5];;[INFO:0007EC53] ('Yes, Son. We should try to capture it.' in GRUP Topic Children of [DIAL:0007EBC5]);;;;
519109;;[DIAL:0007EBC5];;;DialogueWhiterunStablesScene2 "Whiterun Stables Scene 2" [QUST:0007EC65];;
519180;[DIAL:0007EBC4];;[INFO:0007EC0C] ('Listen, Father. I've been thinking...' in GRUP Topic Children of [DIAL:0007EBC4]);;;;
519108;;[DIAL:0007EBC4];;;DialogueWhiterunStablesScene3 "Whiterun Stables Scene 3" [QUST:0007EC67];;
519139;[DIAL:0007EBC1];;[INFO:0007EBE3] ('I'm just no good at this. You said it yourself. Gods, I... I don't even like horses. And if it's true what they're saying about dragons...' in GRUP Topic Children of [DIAL:0007EBC1]);;;;
519105;;[DIAL:0007EBC1];;;DialogueWhiterunStablesScene3 "Whiterun Stables Scene 3" [QUST:0007EC67];;
519203;[DIAL:0007EBBE];;[INFO:0007EC23] ('Come on, Father, how hard can it be? They're just... big lizards. And those scales and teeth, they must be worth a fortune...' in GRUP Topic Children of [DIAL:0007EBBE]);;;;
519102;;[DIAL:0007EBBE];;;DialogueWhiterunStablesScene3 "Whiterun Stables Scene 3" [QUST:0007EC67];;
519212;[DIAL:0007EBB0];;[INFO:0007EC2C] ('Suit yourself, then. The woods are that way. Outside the walls. Walk straight ahead, can't miss them. Good luck on your hunt.' in GRUP Topic Children of [DIAL:0007EBB0]);;;;
519088;;[DIAL:0007EBB0];;;DialogueWhiterunAnoriathNazeemScene1 "Whiterun Marketplace Scene 2" [QUST:0007EC6B];;
519127;[DIAL:0007EBAE];;[INFO:0007EBD7] ('Can you close up the stand early today, Mama?' in GRUP Topic Children of [DIAL:0007EBAE]);;;;
519086;;[DIAL:0007EBAE];;;DialogueWhiterunCarlottaMilaScene1 "Whiterun Marketplace Scene 3" [QUST:0007EC6D];;
519126;[DIAL:0007EB9D];;[INFO:0007EBD6] ('Everyone in this city is so on edge. I could use some good news, Skulvar.' in GRUP Topic Children of [DIAL:0007EB9D]);;;;
519069;;[DIAL:0007EB9D];;;DialogueWhiterunStablesScene4 "Whiterun Stables Scene 4" [QUST:0007EC71];;
519163;[DIAL:0007EB95];;[INFO:0007EBFB] ('I've been thinking of hunting out beyond the boundaries of Whiterun Hold.' in GRUP Topic Children of [DIAL:0007EB95]);;;;
519061;;[DIAL:0007EB95];;;DialogueWhiterunAnoriathElrindirScene1 "Whiterun Anoriath Elrindir Scene 1" [QUST:0007EC73];;
519206;[DIAL:0007EB90];;[INFO:0007EC26] ('Nonsense. That's just an excuse for you to avoid working, and "commune with the greenwood like our fathers of old," and blah blah blah.' in GRUP Topic Children of [DIAL:0007EB90]);;;;
519056;;[DIAL:0007EB90];;;DialogueWhiterunAnoriathElrindirScene1 "Whiterun Anoriath Elrindir Scene 1" [QUST:0007EC73];;
519228;[DIAL:0007EB8F];;[INFO:0007EC3C] ('Congratulations, Brother. You've been living in Skyrim so long, you've become a Nord.' in GRUP Topic Children of [DIAL:0007EB8F]);;;;
519055;;[DIAL:0007EB8F];;;DialogueWhiterunAnoriathElrindirScene1 "Whiterun Anoriath Elrindir Scene 1" [QUST:0007EC73];;
519253;[DIAL:0007EB8A];;[INFO:0007EC55] ('It's been two months, and no word from Father.' in GRUP Topic Children of [DIAL:0007EB8A]);;;;
519050;;[DIAL:0007EB8A];;;DialogueWhiterunAnoriathElrindirScene3 "Whiterun Anoriath Elrindir Scene 3" [QUST:0007EC77];;
519149;[DIAL:0007EB89];;[INFO:0007EBED] ('Don't worry, Brother. I'm sure he's fine. We've waited longer before receiving a letter.' in GRUP Topic Children of [DIAL:0007EB89]);;;;
519049;;[DIAL:0007EB89];;;DialogueWhiterunAnoriathElrindirScene3 "Whiterun Anoriath Elrindir Scene 3" [QUST:0007EC77];;
519246;[DIAL:0007EB7E];;[INFO:0007EC4E] ('Ten septims tomorrow, baby Battle-Born. Or I'll bloody your nose and your lip.' in GRUP Topic Children of [DIAL:0007EB7E]);;;;
519038;;[DIAL:0007EB7E];;;DialogueWhiterunBraithLarsScene2 "Whiterun Braith Lars Scene 2" [QUST:0007EC7B];;
519134;[DIAL:0007EB7D];;[INFO:0007EBDE] ('Braith. I... I've come to tell you that I'm not afraid of you anymore.' in GRUP Topic Children of [DIAL:0007EB7D]);;;;
519037;;[DIAL:0007EB7D];;;DialogueWhiterunBraithLarsScene3 "Whiterun Braith Lars Scene 3" [QUST:0007EC7D];;
519179;[DIAL:0007EB77];;[INFO:0007EC0B] ('So, I'm, uh... writing a song for you...' in GRUP Topic Children of [DIAL:0007EB77]);;;;
