Record;[0];[0]\[3];[1]\[3];FULL;QNAM;[2]\[2]\[0]\[0];RNAM
33617997;DLC1VQ05ValericaIntroBranchTopic01bd "The Tyranny of the Sun requires Serana's blood?" [DIAL:0200F841];;[INFO:0200F84D] ('Now you're beginning to see why I wanted to protect Serana, and why I've kept the other Elder Scroll as far from her as possible.' in GRUP Topic Children of DLC1VQ05ValericaIntroBranchTopic01bd "The Tyranny of the Sun requires Serana's blood?" [DIAL:0200F841]);;;;
33617985;;DLC1VQ05ValericaIntroBranchTopic01bd "The Tyranny of the Sun requires Serana's blood?" [DIAL:0200F841];;The Tyranny of the Sun requires Serana's blood?;DLC1VQ05 "Beyond Death" [QUST:02002850];;
33617994;DLC1VQ05ValericaIntroBranchTopic03a "I'll need your help." [DIAL:0200F840];;[INFO:0200F84A] ('Have you been listening to me? Like Serana, I'm a pure-blooded vampire. My presence on Tamriel is as much of a danger as hers.' in GRUP Topic Children of DLC1VQ05ValericaIntroBranchTopic03a "I'll need your help." [DIAL:0200F840]);;;;
33617984;;DLC1VQ05ValericaIntroBranchTopic03a "I'll need your help." [DIAL:0200F840];;I'll need your help.;DLC1VQ05 "Beyond Death" [QUST:02002850];;
33618009;DLC1VQ05ValericaIntroBranchTopic03c "Perhaps her death is destined." [DIAL:0200F83F];;[INFO:0200F859] ('No! I will not allow that happen. The Elder Scrolls only tell of events that might be, not events that will be.' in GRUP Topic Children of DLC1VQ05ValericaIntroBranchTopic03c "Perhaps her death is destined." [DIAL:0200F83F]);;;;
33617983;;DLC1VQ05ValericaIntroBranchTopic03c "Perhaps her death is destined." [DIAL:0200F83F];;Perhaps her death is destined.;DLC1VQ05 "Beyond Death" [QUST:02002850];;
33663494;DLC1VQ05ValericaIntroBranchTopic03d "And Serana's opinion in this?" [DIAL:0200F83E];;[INFO:0201AA06] ('You care nothing for Serana or our plight.' in GRUP Topic Children of DLC1VQ05ValericaIntroBranchTopic03d "And Serana's opinion in this?" [DIAL:0200F83E]);;;;
33618008;DLC1VQ05ValericaIntroBranchTopic03d "And Serana's opinion in this?" [DIAL:0200F83E];;[INFO:0200F858] ('You care nothing for Serana or our plight.' in GRUP Topic Children of DLC1VQ05ValericaIntroBranchTopic03d "And Serana's opinion in this?" [DIAL:0200F83E]);;;;
33618007;DLC1VQ05ValericaIntroBranchTopic03d "And Serana's opinion in this?" [DIAL:0200F83E];;[INFO:0200F857] ('You care nothing for Serana or our plight.' in GRUP Topic Children of DLC1VQ05ValericaIntroBranchTopic03d "And Serana's opinion in this?" [DIAL:0200F83E]);;;;
33617982;;DLC1VQ05ValericaIntroBranchTopic03d "And Serana's opinion in this?" [DIAL:0200F83E];;And Serana's opinion in this?;DLC1VQ05 "Beyond Death" [QUST:02002850];;
33618004;DLC1VQ05ValericaTLSCStoryBranchTopic "How did you become imprisoned here?" [DIAL:0200F83D];;[INFO:0200F854] ('When I entered the Soul Cairn, I had intended to strike a bargain with the Ideal Masters, the custodians of this place.' in GRUP Topic Children of DLC1VQ05ValericaTLSCStoryBranchTopic "How did you become imprisoned here?" [DIAL:0200F83D]);;;DLC1_TIF__0100F854;
33617981;;DLC1VQ05ValericaTLSCStoryBranchTopic "How did you become imprisoned here?" [DIAL:0200F83D];;How did you become imprisoned here?;DLC1VQ05 "Beyond Death" [QUST:02002850];;
33618002;DLC1VQ05ValericaTLSCStoryBranchTopic01 "What was the bargain?" [DIAL:0200F83C];;[INFO:0200F852] ('I requested refuge in the Soul Cairn, and in exchange, I would provide the Ideal Masters the souls that they craved.' in GRUP Topic Children of DLC1VQ05ValericaTLSCStoryBranchTopic01 "What was the bargain?" [DIAL:0200F83C]);;;;
33617980;;DLC1VQ05ValericaTLSCStoryBranchTopic01 "What was the bargain?" [DIAL:0200F83C];;What was the bargain?;DLC1VQ05 "Beyond Death" [QUST:02002850];;
33617998;DLC1VQ05ValericaTLSCStoryBranchTopic02 "They tricked you." [DIAL:0200F83B];;[INFO:0200F84E] ('The Ideal Masters unleashed their Keepers and sent them to destroy me.' in GRUP Topic Children of DLC1VQ05ValericaTLSCStoryBranchTopic02 "They tricked you." [DIAL:0200F83B]);;;;
33617979;;DLC1VQ05ValericaTLSCStoryBranchTopic02 "They tricked you." [DIAL:0200F83B];;They tricked you.;DLC1VQ05 "Beyond Death" [QUST:02002850];;
33617996;DLC1VQ05ValericaTLSCStoryBranchTopic03 "You became trapped." [DIAL:0200F83A];;[INFO:0200F84C] ('Unfortunately, yes.' in GRUP Topic Children of DLC1VQ05ValericaTLSCStoryBranchTopic03 "You became trapped." [DIAL:0200F83A]);;;;
33617978;;DLC1VQ05ValericaTLSCStoryBranchTopic03 "You became trapped." [DIAL:0200F83A];;You became trapped.;DLC1VQ05 "Beyond Death" [QUST:02002850];;
33617993;DLC1VQ05ValericaTLSCStoryBranchTopic04 "You've been imprisoned here for all this time?" [DIAL:0200F839];;[INFO:0200F849] ('Time has very little meaning to me. Consequently, it has little meaning to the Ideal Masters as well.' in GRUP Topic Children of DLC1VQ05ValericaTLSCStoryBranchTopic04 "You've been imprisoned here for all this time?" [DIAL:0200F839]);;;;
33617977;;DLC1VQ05ValericaTLSCStoryBranchTopic04 "You've been imprisoned here for all this time?" [DIAL:0200F839];;You've been imprisoned here for all this time?;DLC1VQ05 "Beyond Death" [QUST:02002850];;
33617945;DLC1HunterBaseIntroSorineGyroTopic "Here, I've got a dwarven gyro. Take it." [DIAL:0200F817];;[INFO:0200F819] ('Well then I'm very sorry, but I just can't walk away from this project yet.' in GRUP Topic Children of DLC1HunterBaseIntroSorineGyroTopic "Here, I've got a dwarven gyro. Take it." [DIAL:0200F817]);;;DLC1_TIF__0100F819;I don't have any gyros on me.
33617944;DLC1HunterBaseIntroSorineGyroTopic "Here, I've got a dwarven gyro. Take it." [DIAL:0200F817];;[INFO:0200F818] ('Thank you! It's not much, but this will help a great deal with some things I've been researching.' in GRUP Topic Children of DLC1HunterBaseIntroSorineGyroTopic "Here, I've got a dwarven gyro. Take it." [DIAL:0200F817]);;;DLC1_TIF__0100F818;
33617943;;DLC1HunterBaseIntroSorineGyroTopic "Here, I've got a dwarven gyro. Take it." [DIAL:0200F817];;Here, I've got a dwarven gyro. Take it.;DLC1HunterBaseIntro "A New Order" [QUST:02004E24];;
33613739;DLC1DialogueHunterBaseServicesBranchTopic "What have you got for sale?" [DIAL:0200F816];;[INFO:0200E7AB] ([R][RE]'Look, I'll be honest with you. I have no idea. But I'm sure we can find something worth your time.' in GRUP Topic Children of DLC1DialogueHunterBaseServicesBranchTopic "What have you got for sale?" [DIAL:0200F816]);;;DLC1_TIF__0100E7AB;
33613738;DLC1DialogueHunterBaseServicesBranchTopic "What have you got for sale?" [DIAL:0200F816];;[INFO:0200E7AA] ([R]'Oh, well... some... things, I suppose. Remedies, cures, a poison or two.' in GRUP Topic Children of DLC1DialogueHunterBaseServicesBranchTopic "What have you got for sale?" [DIAL:0200F816]);;;DLC1_TIF__0100E7AA;
33613737;DLC1DialogueHunterBaseServicesBranchTopic "What have you got for sale?" [DIAL:0200F816];;[INFO:0200E7A9] ([R]'Potions my friend, potions! Possibly some spells. Maybe some other things I've forgotten about. Actually I'm not sure. Let's see, shall we?' in GRUP Topic Children of DLC1DialogueHunterBaseServicesBranchTopic "What have you got for sale?" [DIAL:0200F816]);;;DLC1_TIF__0100E7A9;
33617958;DLC1DialogueHunterBaseServicesBranchTopic "What have you got for sale?" [DIAL:0200F816];;[INFO:0200F826] ([R][RE]'It's not easy to get supplies way out here, but I'm managing. Take a look.' in GRUP Topic Children of DLC1DialogueHunterBaseServicesBranchTopic "What have you got for sale?" [DIAL:0200F816]);;;DLC1_TIF__0100F826;
33617957;DLC1DialogueHunterBaseServicesBranchTopic "What have you got for sale?" [DIAL:0200F816];;[INFO:0200F825] ([R]'Here's everything I have. Sorry there isn't more.' in GRUP Topic Children of DLC1DialogueHunterBaseServicesBranchTopic "What have you got for sale?" [DIAL:0200F816]);;;DLC1_TIF__0100F825;
33617956;DLC1DialogueHunterBaseServicesBranchTopic "What have you got for sale?" [DIAL:0200F816];;[INFO:0200F824] ([R]'It's sort of a random assortment of things. See anything useful?' in GRUP Topic Children of DLC1DialogueHunterBaseServicesBranchTopic "What have you got for sale?" [DIAL:0200F816]);;;DLC1_TIF__0100F824;
33617955;DLC1DialogueHunterBaseServicesBranchTopic "What have you got for sale?" [DIAL:0200F816];;[INFO:0200F823] ([R]'I'll buy whatever you're looking to get rid of.' in GRUP Topic Children of DLC1DialogueHunterBaseServicesBranchTopic "What have you got for sale?" [DIAL:0200F816]);;;DLC1_TIF__0100F823;
33617954;DLC1DialogueHunterBaseServicesBranchTopic "What have you got for sale?" [DIAL:0200F816];;[INFO:0200F822] ([R][RE]'Keep yourself armed and protected as best you can.' in GRUP Topic Children of DLC1DialogueHunterBaseServicesBranchTopic "What have you got for sale?" [DIAL:0200F816]);;;DLC1_TIF__0100F822;
33617953;DLC1DialogueHunterBaseServicesBranchTopic "What have you got for sale?" [DIAL:0200F816];;[INFO:0200F821] ([R]'This is everything I've got right now.' in GRUP Topic Children of DLC1DialogueHunterBaseServicesBranchTopic "What have you got for sale?" [DIAL:0200F816]);;;DLC1_TIF__0100F821;
33617952;DLC1DialogueHunterBaseServicesBranchTopic "What have you got for sale?" [DIAL:0200F816];;[INFO:0200F820] ([R]'What do you need? Blades, armor, smithing materials?' in GRUP Topic Children of DLC1DialogueHunterBaseServicesBranchTopic "What have you got for sale?" [DIAL:0200F816]);;;DLC1_TIF__0100F820;
33617951;DLC1DialogueHunterBaseServicesBranchTopic "What have you got for sale?" [DIAL:0200F816];;[INFO:0200F81F] ([R]'It's no Warmaiden's, but I've got a decent supply.' in GRUP Topic Children of DLC1DialogueHunterBaseServicesBranchTopic "What have you got for sale?" [DIAL:0200F816]);;;DLC1_TIF__0100F81F;
33617950;DLC1DialogueHunterBaseServicesBranchTopic "What have you got for sale?" [DIAL:0200F816];;[INFO:0200F81E] ([SO]'Isran had a surprising stockpile of weapons and armor. Take a look.' in GRUP Topic Children of DLC1DialogueHunterBaseServicesBranchTopic "What have you got for sale?" [DIAL:0200F816]);;;DLC1_TIF__0100F81E;
33617942;;DLC1DialogueHunterBaseServicesBranchTopic "What have you got for sale?" [DIAL:0200F816];;What have you got for sale?;DLC1DialogueHunterBase "Hunter Base Dialogue" [QUST:02004E0D];;
33617949;DLC1DialogueHunterBaseBarterExit [DIAL:0200F815];;[INFO:0200F81D] ([R][RE]'Good luck.' in GRUP Topic Children of DLC1DialogueHunterBaseBarterExit [DIAL:0200F815]);;;;
33617948;DLC1DialogueHunterBaseBarterExit [DIAL:0200F815];;[INFO:0200F81C] ([R]'If you need anything else, I'll be here.' in GRUP Topic Children of DLC1DialogueHunterBaseBarterExit [DIAL:0200F815]);;;;
33617947;DLC1DialogueHunterBaseBarterExit [DIAL:0200F815];;[INFO:0200F81B] ([R]'You know where to find me if you need more.' in GRUP Topic Children of DLC1DialogueHunterBaseBarterExit [DIAL:0200F815]);;;;
33617946;DLC1DialogueHunterBaseBarterExit [DIAL:0200F815];;[INFO:0200F81A] ([R]'Stay sharp out there.' in GRUP Topic Children of DLC1DialogueHunterBaseBarterExit [DIAL:0200F815]);;;;
33617941;;DLC1DialogueHunterBaseBarterExit [DIAL:0200F815];;;DLC1DialogueHunterBase "Hunter Base Dialogue" [QUST:02004E0D];;
33617925;DLC1RH05End1 "..." [DIAL:0200F7F9];;[INFO:0200F805] ('Hmmm... interesting... those dwarves were clever creatures. I'll tinker around with these techniques and see what I can come up with around here.' in GRUP Topic Children of DLC1RH05End1 "..." [DIAL:0200F7F9]);;;DLC1_TIF__0100F805;
33617924;DLC1RH05End1 "..." [DIAL:0200F7F9];;[INFO:0200F804] ('Now this is a find! Plans for improving the Dwemer crossbow. This should add some extra punch to an already devastating weapon.' in GRUP Topic Children of DLC1RH05End1 "..." [DIAL:0200F7F9]);;;;
33617923;DLC1RH05End1 "..." [DIAL:0200F7F9];;[INFO:0200F803] ('Is it really... it is! I was hoping we'd find this. It's a diagram for a dwemer crossbow. Much more sophisticated, and powerful, than the ones we use.' in GRUP Topic Children of DLC1RH05End1 "..." [DIAL:0200F7F9]);;;;
33617922;DLC1RH05End1 "..." [DIAL:0200F7F9];;[INFO:0200F802] ('Let's see... Ooh! This diagram explains how to fashion a bolt that will send a jolt of shock through whatever it hits.' in GRUP Topic Children of DLC1RH05End1 "..." [DIAL:0200F7F9]);;;;
33617921;DLC1RH05End1 "..." [DIAL:0200F7F9];;[INFO:0200F801] ('I see... similar to the exploding bolt, only this one will cause damage with splintering shards of ice sharp as glass. Charming!' in GRUP Topic Children of DLC1RH05End1 "..." [DIAL:0200F7F9]);;;;
33617920;DLC1RH05End1 "..." [DIAL:0200F7F9];;[INFO:0200F800] ('Would you look at that. An exploding crossbow bolt. This should be fun!' in GRUP Topic Children of DLC1RH05End1 "..." [DIAL:0200F7F9]);;;;
33617919;DLC1RH05End1 "..." [DIAL:0200F7F9];;[INFO:0200F7FF] ('Hmmm... I see. Clever dwarves. With a similar technique and a little tinkering I should be able to improve the capabilities of our crossbows.' in GRUP Topic Children of DLC1RH05End1 "..." [DIAL:0200F7F9]);;;;
33617913;;DLC1RH05End1 "..." [DIAL:0200F7F9];;...;DLC1RH05 "Ancient Technology" [QUST:02006BAC];;
33566489;DLC1RH05End2 "..." [DIAL:0200F7F8];;[INFO:02002F19] ('Here. Let me show you how this works...' in GRUP Topic Children of DLC1RH05End2 "..." [DIAL:0200F7F8]);;;DLC1_TIF__01002F19;
33617914;DLC1RH05End2 "..." [DIAL:0200F7F8];;[INFO:0200F7FA] ([SO]'Here. Let me show you how it's made...' in GRUP Topic Children of DLC1RH05End2 "..." [DIAL:0200F7F8]);;;DLC1_TIF__0100F7FA;
33617912;;DLC1RH05End2 "..." [DIAL:0200F7F8];;...;DLC1RH05 "Ancient Technology" [QUST:02006BAC];;
33617865;DLC1HunterBaseIntroSorineSpeechChallenge "There's no time. You need to get moving now. (Persuade)" [DIAL:0200F7C7];;[INFO:0200F7C9] ('I'm sorry, I'm not about to do that without at least a single gyro to show for my efforts.' in GRUP Topic Children of DLC1HunterBaseIntroSorineSpeechChallenge "There's no time. You need to get moving now. (Persuade)" [DIAL:0200F7C7]);;;DLC1_TIF__0100F7C9;
33617864;DLC1HunterBaseIntroSorineSpeechChallenge "There's no time. You need to get moving now. (Persuade)" [DIAL:0200F7C7];;[INFO:0200F7C8] ('Fine, fine! I can't afford to forget about this work, though. Some very interesting applications.' in GRUP Topic Children of DLC1HunterBaseIntroSorineSpeechChallenge "There's no time. You need to get moving now. (Persuade)" [DIAL:0200F7C7]);;;DLC1_TIF__0100F7C8;
33617863;;DLC1HunterBaseIntroSorineSpeechChallenge "There's no time. You need to get moving now. (Persuade)" [DIAL:0200F7C7];;There's no time. You need to get moving now. (Persuade);DLC1HunterBaseIntro "A New Order" [QUST:02004E24];;
33617679;DLC1WerewolfPerkExplanationAelaFollowOnTopic [DIAL:0200F70C];;[INFO:0200F70F] ('Something has shifted in the moons, sister.' in GRUP Topic Children of DLC1WerewolfPerkExplanationAelaFollowOnTopic [DIAL:0200F70C]);;;;
33617678;DLC1WerewolfPerkExplanationAelaFollowOnTopic [DIAL:0200F70C];;[INFO:0200F70E] ('Something has shifted in the moons, brother.' in GRUP Topic Children of DLC1WerewolfPerkExplanationAelaFollowOnTopic [DIAL:0200F70C]);;;;
33617676;;DLC1WerewolfPerkExplanationAelaFollowOnTopic [DIAL:0200F70C];;;DLC1WerewolfPerkExplanation [QUST:0200F711];;
33617677;DLC1WerewolfPerkExplanationFollowOn2 "What is it?" [DIAL:0200F70B];;[INFO:0200F70D] ('I've sensed the blood pulsing a little stronger, of late. I had assumed you had as well.' in GRUP Topic Children of DLC1WerewolfPerkExplanationFollowOn2 "What is it?" [DIAL:0200F70B]);;;;
33617675;;DLC1WerewolfPerkExplanationFollowOn2 "What is it?" [DIAL:0200F70B];;What is it?;DLC1WerewolfPerkExplanation [QUST:0200F711];;
33617680;DLC1WerewolfPerkExplanationFollowOn3 [DIAL:0200F70A];;[INFO:0200F710] ('The more we feed, the greater our prowess will grow. We could perhaps discover even more gifts of Hircine.' in GRUP Topic Children of DLC1WerewolfPerkExplanationFollowOn3 [DIAL:0200F70A]);;;DLC1_TIF__0100F710;
33617674;;DLC1WerewolfPerkExplanationFollowOn3 [DIAL:0200F70A];;;DLC1WerewolfPerkExplanation [QUST:0200F711];;
33617149;[DIAL:0200F4FC];;[INFO:0200F4FD] (in GRUP Topic Children of [DIAL:0200F4FC]);;;;
33617148;;[DIAL:0200F4FC];;;DLC1VQ08 "Kindred Judgment" [QUST:02007C25];;
33617139;DLC1VQ01TopicC1c "Who is your father?" [DIAL:0200F4EF];;[INFO:0200F4F3] ('He's a... powerful man. Or at least used to be.' in GRUP Topic Children of DLC1VQ01TopicC1c "Who is your father?" [DIAL:0200F4EF]);;;;
33617135;;DLC1VQ01TopicC1c "Who is your father?" [DIAL:0200F4EF];;Who is your father?;DLC1VQ01RNPC [QUST:0200E6A7];;
33617134;;DLC1VQ04RNPCRejoinTopic [DIAL:0200F4EE];;;DLC1VQ04RNPC [QUST:02016673];;
33617138;DLC1VQ02SeranaBackgroundElderScrollTopic "Is that an Elder Scroll?" [DIAL:0200F4ED];;[INFO:0200F4F2] ('Yes, it is, and it's mine.' in GRUP Topic Children of DLC1VQ02SeranaBackgroundElderScrollTopic "Is that an Elder Scroll?" [DIAL:0200F4ED]);;;;
33617133;;DLC1VQ02SeranaBackgroundElderScrollTopic "Is that an Elder Scroll?" [DIAL:0200F4ED];;Is that an Elder Scroll?;DLC1VQ02 "Bloodline" [QUST:02002F65];;
33617137;DLC1VQ02ElderScrollWhy "Why do you have an Elder Scroll?" [DIAL:0200F4EC];;[INFO:0200F4F1] ('It's... complicated. I can't really talk about it. I'm sorry.' in GRUP Topic Children of DLC1VQ02ElderScrollWhy "Why do you have an Elder Scroll?" [DIAL:0200F4EC]);;;;
33617132;;DLC1VQ02ElderScrollWhy "Why do you have an Elder Scroll?" [DIAL:0200F4EC];;Why do you have an Elder Scroll?;DLC1VQ02 "Bloodline" [QUST:02002F65];;
33617136;DLC1VQ02ElderScrollWhat "Is it fragile? Do we need to be careful with it?" [DIAL:0200F4EB];;[INFO:0200F4F0] ('Ha. Nothing can destroy an Elder Scroll. Worry more about protecting your hide, and let me worry about my things.' in GRUP Topic Children of DLC1VQ02ElderScrollWhat "Is it fragile? Do we need to be careful with it?" [DIAL:0200F4EB]);;;;
33617131;;DLC1VQ02ElderScrollWhat "Is it fragile? Do we need to be careful with it?" [DIAL:0200F4EB];;Is it fragile? Do we need to be careful with it?;DLC1VQ02 "Bloodline" [QUST:02002F65];;
33616726;DLC1VQ03RNPCElderScrollTalkTopic "What do you know about Elder Scrolls?" [DIAL:0200F354];;[INFO:0200F356] ([SO]'I mean... as much as anyone. Not a lot.' in GRUP Topic Children of DLC1VQ03RNPCElderScrollTalkTopic "What do you know about Elder Scrolls?" [DIAL:0200F354]);;;;
33616724;;DLC1VQ03RNPCElderScrollTalkTopic "What do you know about Elder Scrolls?" [DIAL:0200F354];;What do you know about Elder Scrolls?;DLC1VQ03RNPC [QUST:0200F363];;
33616738;DLC1VQ03RNPCWinterholdTalkTopic "Have you been to Winterhold before?" [DIAL:0200F353];;[INFO:0200F362] ('Yes, but when I was here it wasn't so... crumbly. This used to be a city.' in GRUP Topic Children of DLC1VQ03RNPCWinterholdTalkTopic "Have you been to Winterhold before?" [DIAL:0200F353]);;;;
33616723;;DLC1VQ03RNPCWinterholdTalkTopic "Have you been to Winterhold before?" [DIAL:0200F353];;Have you been to Winterhold before?;DLC1VQ03RNPC [QUST:0200F363];;
33616731;DLC1NPCMentalModelBeingAVampireTopic "Were you always a vampire?" [DIAL:0200F350];;[INFO:0200F35B] ('That's... a long story.' in GRUP Topic Children of DLC1NPCMentalModelBeingAVampireTopic "Were you always a vampire?" [DIAL:0200F350]);;;;
33616720;;DLC1NPCMentalModelBeingAVampireTopic "Were you always a vampire?" [DIAL:0200F350];;Were you always a vampire?;DLC1NPCMentalModel [QUST:02002B6E];;
33660834;DLC1VQ08HarkonReturnBranchTopic02 [DIAL:0200F34F];;[INFO:02019FA2] ('A small price to pay for the betterment of our kind.' in GRUP Topic Children of DLC1VQ08HarkonReturnBranchTopic02 [DIAL:0200F34F]);;;;Loyalty? You never intended to let me live.
33616730;DLC1VQ08HarkonReturnBranchTopic02 [DIAL:0200F34F];;[INFO:0200F35A] ('A small price to pay for the betterment of our kind.' in GRUP Topic Children of DLC1VQ08HarkonReturnBranchTopic02 [DIAL:0200F34F]);;;;Hatred born of your neglect.
33616719;;DLC1VQ08HarkonReturnBranchTopic02 [DIAL:0200F34F];;;DLC1VQ08 "Kindred Judgment" [QUST:02007C25];;
33616735;DLC1VQ08SeranaStartTopic "I have the bow." [DIAL:0200F349];;[INFO:0200F35F] ('It's... not as shiny as I was expecting.' in GRUP Topic Children of DLC1VQ08SeranaStartTopic "I have the bow." [DIAL:0200F349]);;;;
33616713;;DLC1VQ08SeranaStartTopic "I have the bow." [DIAL:0200F349];;I have the bow.;DLC1VQ08 "Kindred Judgment" [QUST:02007C25];;
33616732;DLC1VQ08SeranaWhatNextVampire "What do we do now?" [DIAL:0200F348];;[INFO:0200F35C] ('Well, before we spoke to my mother in the Soul Cairn, I would have said we bring the bow to my father.' in GRUP Topic Children of DLC1VQ08SeranaWhatNextVampire "What do we do now?" [DIAL:0200F348]);;;;
33616712;;DLC1VQ08SeranaWhatNextVampire "What do we do now?" [DIAL:0200F348];;What do we do now?;DLC1VQ08 "Kindred Judgment" [QUST:02007C25];;
33614305;DLC1VQ05ValericaEndingBranchTopic01a "Can you help get my soul back?" [DIAL:0200E9DC];;[INFO:0200E9E1] ('So my daughter applied some of the lessons I taught her about necromancy, did she?' in GRUP Topic Children of DLC1VQ05ValericaEndingBranchTopic01a "Can you help get my soul back?" [DIAL:0200E9DC]);;;;
33614300;;DLC1VQ05ValericaEndingBranchTopic01a "Can you help get my soul back?" [DIAL:0200E9DC];;Can you help get my soul back?;DLC1VQ05 "Beyond Death" [QUST:02002850];;
33614302;DLC1VQ05ValericaEndingBranchTopic01b "Good, I could use all the help I can get." [DIAL:0200E9DB];;[INFO:0200E9DE] ('Your soul essence was trapped inside a gem. When you and Serana entered the Soul Cairn, it was "given" to the Ideal Masters as payment.' in GRUP Topic Children of DLC1VQ05ValericaEndingBranchTopic01b "Good, I could use all the help I can get." [DIAL:0200E9DB]);;;;
33614299;;DLC1VQ05ValericaEndingBranchTopic01b "Good, I could use all the help I can get." [DIAL:0200E9DB];;Good, I could use all the help I can get.;DLC1VQ05 "Beyond Death" [QUST:02002850];;
33614301;DLC1VQ05ValericaEndingBranchTopic01c "Any idea where it could be?" [DIAL:0200E9B6];;[INFO:0200E9DD] ('There's an offering altar not terribly far from here. I'm willing to bet that the gem you're looking for is there.' in GRUP Topic Children of DLC1VQ05ValericaEndingBranchTopic01c "Any idea where it could be?" [DIAL:0200E9B6]);;;DLC1_TIF__0200E9DD;
33614262;;DLC1VQ05ValericaEndingBranchTopic01c "Any idea where it could be?" [DIAL:0200E9B6];;Any idea where it could be?;DLC1VQ05 "Beyond Death" [QUST:02002850];;
33614229;DLC1VQ00VigilantsContinue [DIAL:0200E93D];;[INFO:0200E995] ('Which is where you come in. If killing vampires sounds good to you, come talk to Isran at Fort Dawnguard, southeast of Riften.' in GRUP Topic Children of DLC1VQ00VigilantsContinue [DIAL:0200E93D]);;;DLC1_TIF__0100E995;
33614149;DLC1VQ00VigilantsContinue [DIAL:0200E93D];;[INFO:0200E945] ('Which is where you come in. If killing vampires sounds good to you, go talk to Isran up in the fort. He decides who's Dawnguard material.' in GRUP Topic Children of DLC1VQ00VigilantsContinue [DIAL:0200E93D]);;;DLC1_TIF__0100E945;
33614141;;DLC1VQ00VigilantsContinue [DIAL:0200E93D];;;DLC1VQ00 [QUST:0200D90E];;
33618370;[DIAL:0200E938];;DLC1VQ00DurakCrossbow [INFO:0200F9C2] ('Never seen a crossbow before, eh? Not surprised. Kind of a Dawnguard specialty. Nothing better for putting down vampires.' in GRUP Topic Children of [DIAL:0200E938]);;;;
33614136;;[DIAL:0200E938];;;DLC1VQ00 [QUST:0200D90E];;
33607768;[DIAL:0200E89A];;[INFO:0200D058] ([R]'They say that vampires attacked the Hall of the Vigilant. Burned it to the ground! Never heard of vampires doing anything like that before.' in GRUP Topic Children of [DIAL:0200E89A]);;;DLC1_TIF__0100D058;
33607767;[DIAL:0200E89A];;[INFO:0200D057] ('Heard they're reforming the Dawnguard. Vampire hunters or something, in the old fort near Riften. Might consider joining up myself.' in GRUP Topic Children of [DIAL:0200E89A]);;;DLC1_TIF__0100D057;
33609994;[DIAL:0200E89A];;[INFO:0200D90A] ('Report to Isran at Fort Dawnguard. And get moving if you're serious about it. The vampires aren't going to wait around to make their next move.' in GRUP Topic Children of [DIAL:0200E89A]);;;DLC1_TIF__0100D90A;
33629885;[DIAL:0200E89A];;[INFO:020126BD] ([SO]'Well, well. You made it. Good. Isran's in the fort. He'll get you sorted out.' in GRUP Topic Children of [DIAL:0200E89A]);;;;
33613978;;[DIAL:0200E89A];;;DLC1VQ00 [QUST:0200D90E];;
33613979;[DIAL:0200E899];;[INFO:0200E89B] ('To come in here alone... a fool like all the rest of them.' in GRUP Topic Children of [DIAL:0200E899]);;;;
33613977;;[DIAL:0200E899];;;DLC1VQ01 "Awakening" [QUST:0200352A];;
33613997;[DIAL:0200E898];;[INFO:0200E8AD] ('He fought well though. Jeron and Bresoth were no match for him.' in GRUP Topic Children of [DIAL:0200E898]);;;;
33613976;;[DIAL:0200E898];;;DLC1VQ01 "Awakening" [QUST:0200352A];;
33613989;[DIAL:0200E895];;[INFO:0200E8A5] ('Ha. Those two deserved what they got. Their arrogance had become insufferable.' in GRUP Topic Children of [DIAL:0200E895]);;;;
33613973;;[DIAL:0200E895];;;DLC1VQ01 "Awakening" [QUST:0200352A];;
33613987;[DIAL:0200E894];;[INFO:0200E8A3] ('All this talk is making me thirsty. Perhaps another Vigilant will wander in soon.' in GRUP Topic Children of [DIAL:0200E894]);;;;
33613972;;[DIAL:0200E894];;;DLC1VQ01 "Awakening" [QUST:0200352A];;
33613986;[DIAL:0200E893];;[INFO:0200E8A2] ('I wish Lokil would hurry it up. I have half a mind to return to the castle and tell Harkon what a fool he's entrusted this mission to.' in GRUP Topic Children of [DIAL:0200E893]);;;;
33613971;;[DIAL:0200E893];;;DLC1VQ01 "Awakening" [QUST:0200352A];;
33613982;[DIAL:0200E892];;[INFO:0200E89E] ('And I have half a mind to tell Lokil of your disloyalty.' in GRUP Topic Children of [DIAL:0200E892]);;;;
33613970;;[DIAL:0200E892];;;DLC1VQ01 "Awakening" [QUST:0200352A];;
33613981;[DIAL:0200E891];;[INFO:0200E89D] ('You wouldn't dare. Now shut up and keep on watch.' in GRUP Topic Children of [DIAL:0200E891]);;;;
33613969;;[DIAL:0200E891];;;DLC1VQ01 "Awakening" [QUST:0200352A];;
33613996;DLC1VQ01TolanIntroTopic [DIAL:0200E890];;[INFO:0200E8AC] ([G]'Isran was right all along. We should have listened to his warnings. It's too late for the Vigilants now.' in GRUP Topic Children of DLC1VQ01TolanIntroTopic [DIAL:0200E890]);;;;
33613992;DLC1VQ01TolanIntroTopic [DIAL:0200E890];;[INFO:0200E8A8] ([G][R]'The vampires are much more dangerous than we ever dreamed. The Dawnguard is the only hope now.' in GRUP Topic Children of DLC1VQ01TolanIntroTopic [DIAL:0200E890]);;;;
