Record;[0];[0]\[3];[1]\[3];FULL;QNAM;[2]\[2]\[0]\[0];RNAM
33705433;DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0];;[INFO:04024DD9] ('The day I refuse sujamma from Geldis is the day I sprout wings and fly off of this rock.' in GRUP Topic Children of DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0]);;;DLC2_TIF__02024DD9;
33705432;DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0];;[INFO:04024DD8] ('No! I can't! It may be poison!' in GRUP Topic Children of DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0]);;;;
33705431;DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0];;[INFO:04024DD7] ('I should mix some of this into my next potion... who knows what would happen!' in GRUP Topic Children of DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0]);;;DLC2_TIF__02024DD7;
33705430;DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0];;[INFO:04024DD6] ('Always a pleasure to taste anything Geldis comes up with.' in GRUP Topic Children of DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0]);;;DLC2_TIF__02024DD6;
33705429;DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0];;[INFO:04024DD5] ('Well, tell Geldis that Mirri says she really appreciates it.' in GRUP Topic Children of DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0]);;;DLC2_TIF__02024DD5;
33705428;DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0];;[INFO:04024DD4] ('Sure, got nothing better to do.' in GRUP Topic Children of DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0]);;;DLC2_TIF__02024DD4;
33705427;DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0];;[INFO:04024DD3] ('Not today, too many things on my mind.' in GRUP Topic Children of DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0]);;;;
33705426;DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0];;[INFO:04024DD2] ('Well that sounds lovely. Thank you.' in GRUP Topic Children of DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0]);;;DLC2_TIF__02024DD2;
33705425;DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0];;[INFO:04024DD1] ('Hmph, he's begging for patrons again, eh? Well, I suppose I could have just a bit.' in GRUP Topic Children of DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0]);;;DLC2_TIF__02024DD1;
33705424;DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0];;[INFO:04024DD0] ('Perfect! I was just thinking about heading over for a drink. Thanks for saving me the trip.' in GRUP Topic Children of DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0]);;;DLC2_TIF__02024DD0;
33705423;DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0];;[INFO:04024DCF] ('At least my father will let me drink whatever I want without complaining. Tell Geldis I appreciate it.' in GRUP Topic Children of DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0]);;;DLC2_TIF__02024DCF;
33705422;DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0];;[INFO:04024DCE] ('Geldis needs to bottle this up and send it to the mainland instead of wasting his time out here... his drinks are outstanding. Thanks.' in GRUP Topic Children of DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0]);;;DLC2_TIF__02024DCE;
33705421;DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0];;[INFO:04024DCD] ('Sorry, Geldis won't allow me to drink while I'm working at the Netch.' in GRUP Topic Children of DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0]);;;;
33705420;DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0];;[INFO:04024DCC] ('Get that vile liquid away from me!' in GRUP Topic Children of DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0]);;;;
33705419;DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0];;[INFO:04024DCB] ('Oh, wonderful. Anything to keep the spirits up.' in GRUP Topic Children of DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0]);;;DLC2_TIF__02024DCB;
33705418;DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0];;[INFO:04024DCA] ([SO]'Sorry, I'm always on duty and I don't wish to have my brain addled by Geldis's strange concoctions.' in GRUP Topic Children of DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0]);;;;
33705417;DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0];;[INFO:04024DC9] ('Oh, how kind. Thank Geldis for me, won't you?' in GRUP Topic Children of DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0]);;;DLC2_TIF__02024DC9;
33705416;DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0];;[INFO:04024DC8] ('What? Oh. No thank you. I need to keep my head clear.' in GRUP Topic Children of DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0]);;;;
33705415;DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0];;[INFO:04024DC7] ('Good old Geldis is always managing to keep our spirits up... and our eyesight hazy. Thank you.' in GRUP Topic Children of DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0]);;;DLC2_TIF__02024DC7;
33705376;;DLC2RRFavor04DrinkBranchTopic "Geldis Sadri wants you to try his new drink." [DIAL:04024DA0];;Geldis Sadri wants you to try his new drink.;DLC2RRFavor04 "It's All In The Taste" [QUST:04024E04];;
33705412;DLC2RRFavor04FillBranchTopic "I'm all out of Sadri's Sujamma." [DIAL:04024D9F];;[INFO:04024DC4] ('Here's a bit more. Hope you're not drinking this stuff yourself.' in GRUP Topic Children of DLC2RRFavor04FillBranchTopic "I'm all out of Sadri's Sujamma." [DIAL:04024D9F]);;;DLC2_TIF__02024DC4;
33705375;;DLC2RRFavor04FillBranchTopic "I'm all out of Sadri's Sujamma." [DIAL:04024D9F];;I'm all out of Sadri's Sujamma.;DLC2RRFavor04 "It's All In The Taste" [QUST:04024E04];;
33705408;DLC2RRFavor04OutroBranchTopic "I've given out the Sadri's Sujamma as requested." [DIAL:04024D9E];;[INFO:04024DC0] ('Perfect! All that's left now is to go ahead and wait for the patrons to come in.' in GRUP Topic Children of DLC2RRFavor04OutroBranchTopic "I've given out the Sadri's Sujamma as requested." [DIAL:04024D9E]);;;DLC2_TIF__02024DC0;
33705374;;DLC2RRFavor04OutroBranchTopic "I've given out the Sadri's Sujamma as requested." [DIAL:04024D9E];;I've given out the Sadri's Sujamma as requested.;DLC2RRFavor04 "It's All In The Taste" [QUST:04024E04];;
33710601;[DIAL:04024C9E];;[INFO:04026209] ([R]'Die, outlander!' in GRUP Topic Children of [DIAL:04024C9E]);;;;
33710600;[DIAL:04024C9E];;[INFO:04026208] ([R]'I'll cut you open!' in GRUP Topic Children of [DIAL:04024C9E]);;;;
33710599;[DIAL:04024C9E];;[INFO:04026207] ([R]'I'm gonna bleed you!' in GRUP Topic Children of [DIAL:04024C9E]);;;;
33710598;[DIAL:04024C9E];;[INFO:04026206] ([R]'Time to die, outlander!' in GRUP Topic Children of [DIAL:04024C9E]);;;;
33705118;;[DIAL:04024C9E];;;DLC2DialogueBandits [QUST:04024CAC];;
33705117;;[DIAL:04024C9D];;;DLC2DialogueBandits [QUST:04024CAC];;
33705116;;[DIAL:04024C9C];;;DLC2DialogueBandits [QUST:04024CAC];;
33705115;;[DIAL:04024C9B];;;DLC2DialogueBandits [QUST:04024CAC];;
33705114;;[DIAL:04024C9A];;;DLC2DialogueBandits [QUST:04024CAC];;
33710611;[DIAL:04024C99];;[INFO:04026213] ([R]'Your armor will look good on me.' in GRUP Topic Children of [DIAL:04024C99]);;;;
33710610;[DIAL:04024C99];;[INFO:04026212] ([R]'Those boots'll look mighty fine on me.' in GRUP Topic Children of [DIAL:04024C99]);;;;
33710609;[DIAL:04024C99];;[INFO:04026211] ([R]'Don't fight back, and I promise I'll kill you quickly.' in GRUP Topic Children of [DIAL:04024C99]);;;;
33710608;[DIAL:04024C99];;[INFO:04026210] ([R]'You'll regret crossing me, outlander.' in GRUP Topic Children of [DIAL:04024C99]);;;;
33705124;[DIAL:04024C99];;[INFO:04024CA4] ([R]'You're going to pay, outlander.' in GRUP Topic Children of [DIAL:04024C99]);;;;
33705113;;[DIAL:04024C99];;;DLC2DialogueBandits [QUST:04024CAC];;
33705112;;[DIAL:04024C98];;;DLC2DialogueBandits [QUST:04024CAC];;
33705111;;[DIAL:04024C97];;;DLC2DialogueBandits [QUST:04024CAC];;
33705110;;[DIAL:04024C96];;;DLC2DialogueBandits [QUST:04024CAC];;
33705109;;[DIAL:04024C95];;;DLC2DialogueBandits [QUST:04024CAC];;
33705108;;[DIAL:04024C94];;;DLC2DialogueBandits [QUST:04024CAC];;
33705107;;[DIAL:04024C93];;;DLC2DialogueBandits [QUST:04024CAC];;
33705106;;[DIAL:04024C92];;;DLC2DialogueBandits [QUST:04024CAC];;
33705105;;[DIAL:04024C91];;;DLC2DialogueBandits [QUST:04024CAC];;
33705104;;[DIAL:04024C90];;;DLC2DialogueBandits [QUST:04024CAC];;
33705103;;[DIAL:04024C8F];;;DLC2DialogueBandits [QUST:04024CAC];;
33705102;;[DIAL:04024C8E];;;DLC2DialogueBandits [QUST:04024CAC];;
33705123;[DIAL:04024C8D];;[INFO:04024CA3] ('The last time I was here, I only explored a small part of the ruins.' in GRUP Topic Children of [DIAL:04024C8D]);;;;
33705101;;[DIAL:04024C8D];;;DLC2MQ04 "The Path of Knowledge" [QUST:04016E1F];;
33705122;[DIAL:04024C8C];;[INFO:04024CA2] ([R]'All four boilers need to be working to open the casing. Are you sure you didn't remove a cube from one of the boilers?' in GRUP Topic Children of [DIAL:04024C8C]);;;;
33705121;[DIAL:04024C8C];;[INFO:04024CA1] ([R]'The boilers won't work if they're flooded, you know.' in GRUP Topic Children of [DIAL:04024C8C]);;;;
33705120;[DIAL:04024C8C];;[INFO:04024CA0] ([R]'If you removed any cubes downstairs, you'd better go put them back.' in GRUP Topic Children of [DIAL:04024C8C]);;;;
33705119;[DIAL:04024C8C];;[INFO:04024C9F] ([SO]'Hmm. Still no steam. You didn't remove any of the cubes downstairs, did you?' in GRUP Topic Children of [DIAL:04024C8C]);;;;
33705100;;[DIAL:04024C8C];;;DLC2MQ04 "The Path of Knowledge" [QUST:04016E1F];;
33705020;[DIAL:04024C3B];;[INFO:04024C3C] (in GRUP Topic Children of [DIAL:04024C3B]);;;;
33705019;;[DIAL:04024C3B];;;CreatureDialogueBristleback "CreatureDialogueFishman" [QUST:04024C3F];;
33705021;[DIAL:04024C3A];;[INFO:04024C3D] (in GRUP Topic Children of [DIAL:04024C3A]);;;;
33705018;;[DIAL:04024C3A];;;CreatureDialogueBristleback "CreatureDialogueFishman" [QUST:04024C3F];;
33705013;DLC2MQ01WizardWorkersBranchTopic "What are these people doing?" [DIAL:04024C33];;[INFO:04024C35] ('Building something, clearly. And yet they don't seem to have much to say about it.' in GRUP Topic Children of DLC2MQ01WizardWorkersBranchTopic "What are these people doing?" [DIAL:04024C33]);;;;
33705011;;DLC2MQ01WizardWorkersBranchTopic "What are these people doing?" [DIAL:04024C33];;What are these people doing?;DLC2MQ01 "Dragonborn" [QUST:04017F8E];;
33705012;DLC2MQ01WizardStopWorkersBranchTopic "Have you tried to stop this?" [DIAL:04024C32];;[INFO:04024C34] ('Certainly not! Doing so would interfere with whatever is going on, and I would be unable to see how this all turns out.' in GRUP Topic Children of DLC2MQ01WizardStopWorkersBranchTopic "Have you tried to stop this?" [DIAL:04024C32]);;;;
33705010;;DLC2MQ01WizardStopWorkersBranchTopic "Have you tried to stop this?" [DIAL:04024C32];;Have you tried to stop this?;DLC2MQ01 "Dragonborn" [QUST:04017F8E];;
33705005;[DIAL:04024C2B];;[INFO:04024C2D] (in GRUP Topic Children of [DIAL:04024C2B]);;;;
33705003;;[DIAL:04024C2B];;;CreatureDialogueNetch "CreatureDialogueNetch" [QUST:04024C30];;
33705004;[DIAL:04024C2A];;[INFO:04024C2C] (in GRUP Topic Children of [DIAL:04024C2A]);;;;
33705002;;[DIAL:04024C2A];;;CreatureDialogueNetch "CreatureDialogueNetch" [QUST:04024C30];;
33703809;DLC2DRRGeldisSadriTLNetchBranchTopic "Your inn has an unusual name." [DIAL:0402477C];;[INFO:04024781] ('There's actually a funny story behind the name, friend.' in GRUP Topic Children of DLC2DRRGeldisSadriTLNetchBranchTopic "Your inn has an unusual name." [DIAL:0402477C]);;;;
33703804;;DLC2DRRGeldisSadriTLNetchBranchTopic "Your inn has an unusual name." [DIAL:0402477C];;Your inn has an unusual name.;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33703840;DLC2DRRGeldisSadriTLNetchBranchTopic01 "Doesn't sound unusual." [DIAL:0402477B];;[INFO:040247A0] ('Ah, but you see this particular Dunmer was as naked as the day he was born and singing badly at the top of his lungs.' in GRUP Topic Children of DLC2DRRGeldisSadriTLNetchBranchTopic01 "Doesn't sound unusual." [DIAL:0402477B]);;;;
33703803;;DLC2DRRGeldisSadriTLNetchBranchTopic01 "Doesn't sound unusual." [DIAL:0402477B];;Doesn't sound unusual.;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33703834;DLC2DRRGeldisSadriTLNetchBranchTopic02 "What did the netch do?" [DIAL:0402477A];;[INFO:0402479A] ('Well, the bottle broke on the netch, and it must have swallowed its contents because it started floating sort of tilted.' in GRUP Topic Children of DLC2DRRGeldisSadriTLNetchBranchTopic02 "What did the netch do?" [DIAL:0402477A]);;;;
33703802;;DLC2DRRGeldisSadriTLNetchBranchTopic02 "What did the netch do?" [DIAL:0402477A];;What did the netch do?;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33703827;DLC2DRRGeldisSadriTLNetchBranchTopic03 "Now I get it." [DIAL:04024779];;[INFO:04024793] ('True story, friend. True story.' in GRUP Topic Children of DLC2DRRGeldisSadriTLNetchBranchTopic03 "Now I get it." [DIAL:04024779]);;;;
33703801;;DLC2DRRGeldisSadriTLNetchBranchTopic03 "Now I get it." [DIAL:04024779];;Now I get it.;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33703845;DLC2DRRFethisAlorBranchTopic "Are sales that bad out here?" [DIAL:04024777];;[INFO:040247A5] ('Bad? What if I told you that you're the first person that's even considered looking at my wares today.' in GRUP Topic Children of DLC2DRRFethisAlorBranchTopic "Are sales that bad out here?" [DIAL:04024777]);;;DLC2_TIF__020247A5;
33703799;;DLC2DRRFethisAlorBranchTopic "Are sales that bad out here?" [DIAL:04024777];;Are sales that bad out here?;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33703839;DLC2DRRFethisAlorBranchTopic01 "You have friends at the East Empire Company?" [DIAL:04024776];;[INFO:0402479F] ('Oh, absolutely. In fact, I've corresponded with Vittoria Vici herself more than once.' in GRUP Topic Children of DLC2DRRFethisAlorBranchTopic01 "You have friends at the East Empire Company?" [DIAL:04024776]);;;;
33703798;;DLC2DRRFethisAlorBranchTopic01 "You have friends at the East Empire Company?" [DIAL:04024776];;You have friends at the East Empire Company?;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33703830;DLC2DRRFethisAlorBranchTopic02 "Okay." [DIAL:04024775];;[INFO:04024796] ('Bah, you're just like the rest of the folks around here.' in GRUP Topic Children of DLC2DRRFethisAlorBranchTopic02 "Okay." [DIAL:04024775]);;;;
33703797;;DLC2DRRFethisAlorBranchTopic02 "Okay." [DIAL:04024775];;Okay.;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33703826;DLC2DRRFethisAlorTLShopBranchTopic "What exactly do you sell here?" [DIAL:04024774];;[INFO:04024792] ('The question you should be asking is "what don't I sell here" because I have pretty much any supplies you might need.' in GRUP Topic Children of DLC2DRRFethisAlorTLShopBranchTopic "What exactly do you sell here?" [DIAL:04024774]);;;;
33703796;;DLC2DRRFethisAlorTLShopBranchTopic "What exactly do you sell here?" [DIAL:04024774];;What exactly do you sell here?;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33703818;DLC2DRRFethisAlorTLShopBranchTopic01 "Where did you get all these items?" [DIAL:04024773];;[INFO:0402478A] ('Gjalund over at the docks brings me most of my supplies, and the rest comes from bartering with the people in town.' in GRUP Topic Children of DLC2DRRFethisAlorTLShopBranchTopic01 "Where did you get all these items?" [DIAL:04024773]);;;;
33703795;;DLC2DRRFethisAlorTLShopBranchTopic01 "Where did you get all these items?" [DIAL:04024773];;Where did you get all these items?;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33703838;DLC2DRRDreyaAlorTLMotherBranchTopic "How did your mother die?" [DIAL:0402476F];;[INFO:0402479E] ('We lived in a settlement perhaps a league from the border of Black Marsh, the homeland of the Argonians.' in GRUP Topic Children of DLC2DRRDreyaAlorTLMotherBranchTopic "How did your mother die?" [DIAL:0402476F]);;;;
33703791;;DLC2DRRDreyaAlorTLMotherBranchTopic "How did your mother die?" [DIAL:0402476F];;How did your mother die?;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33703817;DLC2DDRGloverMalloryTLSmithBranchTopic "How did you end up in Raven Rock?" [DIAL:0402476B];;[INFO:04024789] ('A fine question, and the one that I hear most often from visitors to our town.' in GRUP Topic Children of DLC2DDRGloverMalloryTLSmithBranchTopic "How did you end up in Raven Rock?" [DIAL:0402476B]);;;;
33703787;;DLC2DDRGloverMalloryTLSmithBranchTopic "How did you end up in Raven Rock?" [DIAL:0402476B];;How did you end up in Raven Rock?;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33703813;DLC2DDRGloverMalloryTLSmithBranchTopic02 "Who taught you that?" [DIAL:0402476A];;[INFO:04024785] ('I had a friend over there, a dark elf named Vanryth... a very talented armorsmith.' in GRUP Topic Children of DLC2DDRGloverMalloryTLSmithBranchTopic02 "Who taught you that?" [DIAL:0402476A]);;;;
33703786;;DLC2DDRGloverMalloryTLSmithBranchTopic02 "Who taught you that?" [DIAL:0402476A];;Who taught you that?;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33703811;DLC2DDRCresciusTLImperialBranchTopic "Are there any other Imperials in Raven Rock?" [DIAL:04024769];;[INFO:04024783] ('Those cowards left decades ago. Every single damned one of them.' in GRUP Topic Children of DLC2DDRCresciusTLImperialBranchTopic "Are there any other Imperials in Raven Rock?" [DIAL:04024769]);;;;
33703785;;DLC2DDRCresciusTLImperialBranchTopic "Are there any other Imperials in Raven Rock?" [DIAL:04024769];;Are there any other Imperials in Raven Rock?;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33703807;DLC2DDRCresciusTLImperialBranchTopic01 "Ridiculous? Why?" [DIAL:04024768];;[INFO:0402477F] ('Solsthiem is still rich in ebony ore. I know there's more down there... I can smell it.' in GRUP Topic Children of DLC2DDRCresciusTLImperialBranchTopic01 "Ridiculous? Why?" [DIAL:04024768]);;;DLC2_TIF__0202477F;
33728266;DLC2DDRCresciusTLImperialBranchTopic01 "Ridiculous? Why?" [DIAL:04024768];;[INFO:0402A70A] ('Well you know it as well as I do. Raven Rock Mine wasn't empty at all... it's still rich in ebony ore.' in GRUP Topic Children of DLC2DDRCresciusTLImperialBranchTopic01 "Ridiculous? Why?" [DIAL:04024768]);;;DLC2_TIF__0202A70A;
33703784;;DLC2DDRCresciusTLImperialBranchTopic01 "Ridiculous? Why?" [DIAL:04024768];;Ridiculous? Why?;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33703837;DLC2DDRAphiaVelothiTLHusbandBranchTopic "How did you meet Crescius?" [DIAL:04024767];;[INFO:0402479D] ('To understand how we met one another, you have to appreciate what he's going through.' in GRUP Topic Children of DLC2DDRAphiaVelothiTLHusbandBranchTopic "How did you meet Crescius?" [DIAL:04024767]);;;;
33703783;;DLC2DDRAphiaVelothiTLHusbandBranchTopic "How did you meet Crescius?" [DIAL:04024767];;How did you meet Crescius?;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33703824;DLC2DDRAphiaVelothiTLHusbandBranchTopic01 "Why didn't he move somewhere else to find work?" [DIAL:04024766];;[INFO:04024790] ('Our home has been in his family for over two hundred years. Leaving would have been like abandoning precious memories.' in GRUP Topic Children of DLC2DDRAphiaVelothiTLHusbandBranchTopic01 "Why didn't he move somewhere else to find work?" [DIAL:04024766]);;;;
33703782;;DLC2DDRAphiaVelothiTLHusbandBranchTopic01 "Why didn't he move somewhere else to find work?" [DIAL:04024766];;Why didn't he move somewhere else to find work?;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33703816;DLC2DDRAphiaVelothiTLHusbandBranchTopic02 "This is where you met?" [DIAL:04024765];;[INFO:04024788] ('It was. After refusing to allow anyone to bring him food, Councilor Morvayn ordered his door to be knocked down before Crescius starved to death.' in GRUP Topic Children of DLC2DDRAphiaVelothiTLHusbandBranchTopic02 "This is where you met?" [DIAL:04024765]);;;DLC2_TIF__02024788;
33703781;;DLC2DDRAphiaVelothiTLHusbandBranchTopic02 "This is where you met?" [DIAL:04024765];;This is where you met?;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33703812;DLC2DDRAphiaVelothiTLTempleBranchTopic "You're a priest at the Temple?" [DIAL:04024764];;[INFO:04024784] ('Far from it. In fact, I'm no longer welcome there.' in GRUP Topic Children of DLC2DDRAphiaVelothiTLTempleBranchTopic "You're a priest at the Temple?" [DIAL:04024764]);;;;
33703780;;DLC2DDRAphiaVelothiTLTempleBranchTopic "You're a priest at the Temple?" [DIAL:04024764];;You're a priest at the Temple?;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33703810;DLC2DDRAphiaVelothiTLTempleBranchTopic01 "Why?" [DIAL:04024763];;[INFO:04024782] ('In all honesty, it came down to a disagreement between what I believe and what Elder Othreloth believes.' in GRUP Topic Children of DLC2DDRAphiaVelothiTLTempleBranchTopic01 "Why?" [DIAL:04024763]);;;;
33703779;;DLC2DDRAphiaVelothiTLTempleBranchTopic01 "Why?" [DIAL:04024763];;Why?;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33703806;DLC2DDRGarynIenthTLAshBranchTopic "What exactly is ""ash-grown food?""" [DIAL:04024762];;[INFO:0402477E] ('The Dunmer have been growing food in the ashlands for thousands of years.' in GRUP Topic Children of DLC2DDRGarynIenthTLAshBranchTopic "What exactly is ""ash-grown food?""" [DIAL:04024762]);;;;
33703778;;DLC2DDRGarynIenthTLAshBranchTopic "What exactly is ""ash-grown food?""" [DIAL:04024762];;What exactly is "ash-grown food?";DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33703836;DLC2DDRGarynIenthTLAshBranchTopic01 "Is magic involved?" [DIAL:04024761];;[INFO:0402479C] ('No. Only the Telvanni have the ability to weave living growth from the ash.' in GRUP Topic Children of DLC2DDRGarynIenthTLAshBranchTopic01 "Is magic involved?" [DIAL:04024761]);;;;
33703777;;DLC2DDRGarynIenthTLAshBranchTopic01 "Is magic involved?" [DIAL:04024761];;Is magic involved?;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33703832;DLC2DDRMiloreIenthTLAlchemyBranchTopic "Where did you learn your alchemy skills?" [DIAL:04024760];;[INFO:04024798] ('After we left Morrowind, we found ourselves in Skyrim.' in GRUP Topic Children of DLC2DDRMiloreIenthTLAlchemyBranchTopic "Where did you learn your alchemy skills?" [DIAL:04024760]);;;;
33703776;;DLC2DDRMiloreIenthTLAlchemyBranchTopic "Where did you learn your alchemy skills?" [DIAL:04024760];;Where did you learn your alchemy skills?;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33703823;DLC2DDRMiloreIenthTLAlchemyBranchTopic01 "Why did you leave Morthal?" [DIAL:0402475F];;[INFO:0402478F] ('It wasn't long before we became homesick... we were the only Dunmer in Morthal.' in GRUP Topic Children of DLC2DDRMiloreIenthTLAlchemyBranchTopic01 "Why did you leave Morthal?" [DIAL:0402475F]);;;DLC2_TIF__0202478F;
33703775;;DLC2DDRMiloreIenthTLAlchemyBranchTopic01 "Why did you leave Morthal?" [DIAL:0402475F];;Why did you leave Morthal?;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33703815;DLC2DDRMiloreIenthTLHelpBranchTopic "How has Raven Rock needed your help?" [DIAL:0402475E];;[INFO:04024787] ('As you can imagine, the eruption of the Red Mountain took an awful toll on Solstheim.' in GRUP Topic Children of DLC2DDRMiloreIenthTLHelpBranchTopic "How has Raven Rock needed your help?" [DIAL:0402475E]);;;;
33703774;;DLC2DDRMiloreIenthTLHelpBranchTopic "How has Raven Rock needed your help?" [DIAL:0402475E];;How has Raven Rock needed your help?;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33703805;DLC2DDRGjalundTLShipBranchTopic "How long have you been a sea captain?" [DIAL:0402475D];;[INFO:0402477D] ('I've been sailing the Northern Maiden across the Sea of Ghosts for nearly twenty years now.' in GRUP Topic Children of DLC2DDRGjalundTLShipBranchTopic "How long have you been a sea captain?" [DIAL:0402475D]);;;;
33792984;DLC2DDRGjalundTLShipBranchTopic "How long have you been a sea captain?" [DIAL:0402475D];;[INFO:0403A3D8] ('I've been sailing the Northern Maiden across the Sea of Ghosts for nearly twenty years now.' in GRUP Topic Children of DLC2DDRGjalundTLShipBranchTopic "How long have you been a sea captain?" [DIAL:0402475D]);;;;
33703773;;DLC2DDRGjalundTLShipBranchTopic "How long have you been a sea captain?" [DIAL:0402475D];;How long have you been a sea captain?;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33703841;DLC2DDRGjalundTLShipBranchTopic01 "Have you always served as a ferryman?" [DIAL:0402475C];;[INFO:040247A1] ('Not at all. I used to fish the waters around Solstheim. Made a damn fine living at it, too.' in GRUP Topic Children of DLC2DDRGjalundTLShipBranchTopic01 "Have you always served as a ferryman?" [DIAL:0402475C]);;;;
33703772;;DLC2DDRGjalundTLShipBranchTopic01 "Have you always served as a ferryman?" [DIAL:0402475C];;Have you always served as a ferryman?;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
