Record;[0];[0]\[3];[1]\[3];FULL;QNAM;[2]\[2]\[0]\[0];RNAM
390573;;MQ106DelphineRecognize "Right. You were at Dragonsreach when I gave it to him." [DIAL:0005F5AD];;Right. You were at Dragonsreach when I gave it to him.;MQ106 "A Blade in the Dark" [QUST:00032926];;
391732;[DIAL:0005F5AB];;[INFO:0005FA34] ('Thanks, Grelka!' in GRUP Topic Children of [DIAL:0005F5AB]);;;;
390571;;[DIAL:0005F5AB];;;DialogueRiftenGrandPlazaScene14 "Grand Plaza Scene 14" [QUST:0005FB22];;
391660;[DIAL:0005F5AA];;[INFO:0005F9EC] ('So while I was in Ivarstead, I heard news that something terrible happened at Helgen.' in GRUP Topic Children of [DIAL:0005F5AA]);;;;
390570;;[DIAL:0005F5AA];;;DialogueRiftenGrandPlazaScene15 "Grand Plaza Scene 15" [QUST:0005FB24];;
391549;[DIAL:0005F5A9];;[INFO:0005F97D] ('You've heard too? They say the town was completely destroyed by a dragon.' in GRUP Topic Children of [DIAL:0005F5A9]);;;;
390569;;[DIAL:0005F5A9];;;DialogueRiftenGrandPlazaScene15 "Grand Plaza Scene 15" [QUST:0005FB24];;
391377;[DIAL:0005F5A4];;[INFO:0005F8D1] ('If that's true, then we have much more to fear than the Thieves Guild.' in GRUP Topic Children of [DIAL:0005F5A4]);;;;
390564;;[DIAL:0005F5A4];;;DialogueRiftenGrandPlazaScene15 "Grand Plaza Scene 15" [QUST:0005FB24];;
391283;[DIAL:0005F597];;[INFO:0005F873] ('I'd still keep an eye on my purse if I was you.' in GRUP Topic Children of [DIAL:0005F597]);;;;
390551;;[DIAL:0005F597];;;DialogueRiftenGrandPlazaScene15 "Grand Plaza Scene 15" [QUST:0005FB24];;
391230;[DIAL:0005F593];;[INFO:0005F83E] ('Dinya, about that incense you requested? Its not arriving anytime soon. The Khajiit caravans are having tough times getting through.' in GRUP Topic Children of [DIAL:0005F593]);;;;
390547;;[DIAL:0005F593];;;DialogueRiftenGrandPlazaScene16 "Grand Plaza Scene 16" [QUST:0005FB26];;
391102;[DIAL:0005F570];;[INFO:0005F7BE] ('That's a shame. What's causing them all the trouble?' in GRUP Topic Children of [DIAL:0005F570]);;;;
390512;;[DIAL:0005F570];;;DialogueRiftenGrandPlazaScene16 "Grand Plaza Scene 16" [QUST:0005FB26];;
390883;[DIAL:0005F564];;[INFO:0005F6E3] ('There's the stories about Helgen, bandits, skirmishes between the Stormcloaks and the Imperials... it almost seems endless.' in GRUP Topic Children of [DIAL:0005F564]);;;;
390500;;[DIAL:0005F564];;;DialogueRiftenGrandPlazaScene16 "Grand Plaza Scene 16" [QUST:0005FB26];;
391774;[DIAL:0005F551];;[INFO:0005FA5E] ('Chin up, Brand-Shei. Lady Mara will provide us strength and guidance through these difficult times.' in GRUP Topic Children of [DIAL:0005F551]);;;;
390481;;[DIAL:0005F551];;;DialogueRiftenGrandPlazaScene16 "Grand Plaza Scene 16" [QUST:0005FB26];;
391738;[DIAL:0005F54F];;[INFO:0005FA3A] ('Has the Thieves Guild visited you yet, Haelga?' in GRUP Topic Children of [DIAL:0005F54F]);;;;
390479;;[DIAL:0005F54F];;;DialogueRiftenGrandPlazaScene17 "Grand Plaza Scene 17" [QUST:0005FB28];;
391728;[DIAL:0005F54E];;[INFO:0005FA30] ('They haven't been by the Bunkhouse, but I'm certain they will. How about you?' in GRUP Topic Children of [DIAL:0005F54E]);;;;
390478;;[DIAL:0005F54E];;;DialogueRiftenGrandPlazaScene17 "Grand Plaza Scene 17" [QUST:0005FB28];;
391553;[DIAL:0005F54C];;[INFO:0005F981] ('No. I'm surprised actually. I thought they had a stranglehold on the city, but in the last few years, it hasn't been that bad.' in GRUP Topic Children of [DIAL:0005F54C]);;;;
390476;;[DIAL:0005F54C];;;DialogueRiftenGrandPlazaScene17 "Grand Plaza Scene 17" [QUST:0005FB28];;
391536;[DIAL:0005F548];;[INFO:0005F970] ('Perhaps they moved on to greener pastures. Whatever the reason, lets be glad they're scarce.' in GRUP Topic Children of [DIAL:0005F548]);;;;
390472;;[DIAL:0005F548];;;DialogueRiftenGrandPlazaScene17 "Grand Plaza Scene 17" [QUST:0005FB28];;
391256;[DIAL:0005F542];;[INFO:0005F858] ('Well met, Brand-Shei. I've come by to browse your wares today.' in GRUP Topic Children of [DIAL:0005F542]);;;;
390466;;[DIAL:0005F542];;;DialogueRiftenGrandPlazaScene18 "Grand Plaza Scene 18" [QUST:0005FB2A];;
391126;[DIAL:0005F541];;[INFO:0005F7D6] ('Is it true you chased a thief from your home? I overheard Aerin mentioning it.' in GRUP Topic Children of [DIAL:0005F541]);;;;
390465;;[DIAL:0005F541];;;DialogueRiftenGrandPlazaScene18 "Grand Plaza Scene 18" [QUST:0005FB2A];;
390973;[DIAL:0005F540];;[INFO:0005F73D] ('It's true. Wasn't much of a thief though. Made enough noise to wake the Red Mountain.' in GRUP Topic Children of [DIAL:0005F540]);;;;
390464;;[DIAL:0005F540];;;DialogueRiftenGrandPlazaScene18 "Grand Plaza Scene 18" [QUST:0005FB2A];;
391952;[DIAL:0005F53C];;[INFO:0005FB10] ('Good. Maybe that will teach them to leave honest citizens alone.' in GRUP Topic Children of [DIAL:0005F53C]);;;;
390460;;[DIAL:0005F53C];;;DialogueRiftenGrandPlazaScene18 "Grand Plaza Scene 18" [QUST:0005FB2A];;
391764;[DIAL:0005F53B];;[INFO:0005FA54] ('Brand-Shei... have you managed to find those boots for me?' in GRUP Topic Children of [DIAL:0005F53B]);;;;
390459;;[DIAL:0005F53B];;;DialogueRiftenGrandPlazaScene19 "Grand Plaza Scene 19" [QUST:0005FB2C];;
391733;[DIAL:0005F530];;[INFO:0005FA35] ('What's with all the boots and shoes you keep buying? You must have bought twenty pairs in the last two years.' in GRUP Topic Children of [DIAL:0005F530]);;;;
390448;;[DIAL:0005F530];;;DialogueRiftenGrandPlazaScene19 "Grand Plaza Scene 19" [QUST:0005FB2C];;
391663;[DIAL:0005F52C];;[INFO:0005F9EF] ('Always be prepared. You never know if you might get a split in one, or lose one, then where would you be? No sir, that's not happening to me.' in GRUP Topic Children of [DIAL:0005F52C]);;;;
390444;;[DIAL:0005F52C];;;DialogueRiftenGrandPlazaScene19 "Grand Plaza Scene 19" [QUST:0005FB2C];;
391550;[DIAL:0005F52B];;[INFO:0005F97E] ('Um... okay. Well, the boots aren't here yet. Hopefully on the next Khajiit caravan.' in GRUP Topic Children of [DIAL:0005F52B]);;;;
390443;;[DIAL:0005F52B];;;DialogueRiftenGrandPlazaScene19 "Grand Plaza Scene 19" [QUST:0005FB2C];;
391397;[DIAL:0005F52A];;[INFO:0005F8E5] ('Thanks for that bushel of apples, Marise. They're wonderful. How did you keep them so fresh?' in GRUP Topic Children of [DIAL:0005F52A]);;;;
390442;;[DIAL:0005F52A];;;DialogueRiftenGrandPlazaScene20 "Grand Plaza Scene 20" [QUST:0005FB2E];;
391244;[DIAL:0005F522];;[INFO:0005F84C] ('Can't tell you. It's a bit of a trade secret I picked up when I was living in High Rock.' in GRUP Topic Children of [DIAL:0005F522]);;;;
390434;;[DIAL:0005F522];;;DialogueRiftenGrandPlazaScene20 "Grand Plaza Scene 20" [QUST:0005FB2E];;
390922;[DIAL:0005F51B];;[INFO:0005F70A] ('Well, whatever you're doing, keep doing it and you'll have me as a customer for life.' in GRUP Topic Children of [DIAL:0005F51B]);;;;
390427;;[DIAL:0005F51B];;;DialogueRiftenGrandPlazaScene20 "Grand Plaza Scene 20" [QUST:0005FB2E];;
391789;[DIAL:0005F515];;[INFO:0005FA6D] ('I'm afraid it's going to be a while before I can get any more Goldenglow Honey.' in GRUP Topic Children of [DIAL:0005F515]);;;;
390421;;[DIAL:0005F515];;;DialogueRiftenGrandPlazaScene21 "Grand Plaza Scene 21" [QUST:0005FC1D];;
391756;[DIAL:0005F4BE];;[INFO:0005FA4C] ('I thought it was strange that Aringoth stopped coming into town. I suppose he's having some difficulties out there.' in GRUP Topic Children of [DIAL:0005F4BE]);;;;
390334;;[DIAL:0005F4BE];;;DialogueRiftenGrandPlazaScene21 "Grand Plaza Scene 21" [QUST:0005FC1D];;
391731;[DIAL:0005F4AB];;[INFO:0005FA33] ('May I ask what all the honey's for? I mean, you used to buy almost a jar a week. Are you cooking or something?' in GRUP Topic Children of [DIAL:0005F4AB]);;;;
390315;;[DIAL:0005F4AB];;;DialogueRiftenGrandPlazaScene21 "Grand Plaza Scene 21" [QUST:0005FC1D];;
391659;[DIAL:0005F4AA];;[INFO:0005F9EB] ('In a manner of speaking.' in GRUP Topic Children of [DIAL:0005F4AA]);;;;
390314;;[DIAL:0005F4AA];;;DialogueRiftenGrandPlazaScene21 "Grand Plaza Scene 21" [QUST:0005FC1D];;
391547;[DIAL:0005F4A9];;[INFO:0005F97B] ('Hey. What's the matter with you? You have no right to spread rumors around town about me.' in GRUP Topic Children of [DIAL:0005F4A9]);;;;
390313;;[DIAL:0005F4A9];;;DialogueRiftenGrandPlazaScene22 "Grand Plaza Scene 22" [QUST:0005FC97];;
391282;[DIAL:0005F4A8];;[INFO:0005F872] ('What rumors?' in GRUP Topic Children of [DIAL:0005F4A8]);;;;
390312;;[DIAL:0005F4A8];;;DialogueRiftenGrandPlazaScene22 "Grand Plaza Scene 22" [QUST:0005FC97];;
391190;[DIAL:0005F4A7];;[INFO:0005F816] ('You know very well what I'm talking about. You're saying that I only married Bolli for his gold and that I don't really love him.' in GRUP Topic Children of [DIAL:0005F4A7]);;;;
390311;;[DIAL:0005F4A7];;;DialogueRiftenGrandPlazaScene22 "Grand Plaza Scene 22" [QUST:0005FC97];;
390975;[DIAL:0005F4A6];;[INFO:0005F73F] ('Well, if the shoe fits...' in GRUP Topic Children of [DIAL:0005F4A6]);;;;
390310;;[DIAL:0005F4A6];;;DialogueRiftenGrandPlazaScene22 "Grand Plaza Scene 22" [QUST:0005FC97];;
391962;[DIAL:0005F4A5];;[INFO:0005FB1A] ('Oh! Miss Maven. What can I do for you?' in GRUP Topic Children of [DIAL:0005F4A5]);;;;
390309;;[DIAL:0005F4A5];;;DialogueRiftenGrandPlazaScene23 "Grand Plaza Scene 23" [QUST:0005FCC0];;
391773;[DIAL:0005F4A4];;[INFO:0005FA5D] ('Relax, Marise... I have no quarrel with you. I just wish to speak a moment.' in GRUP Topic Children of [DIAL:0005F4A4]);;;;
390308;;[DIAL:0005F4A4];;;DialogueRiftenGrandPlazaScene23 "Grand Plaza Scene 23" [QUST:0005FCC0];;
391735;[DIAL:0005F4A1];;[INFO:0005FA37] ('Yes?' in GRUP Topic Children of [DIAL:0005F4A1]);;;;
390305;;[DIAL:0005F4A1];;;DialogueRiftenGrandPlazaScene23 "Grand Plaza Scene 23" [QUST:0005FCC0];;
391664;[DIAL:0005F4A0];;[INFO:0005F9F0] ('You watch the market, you hear the rumors around Riften. What have you heard about these dragons?' in GRUP Topic Children of [DIAL:0005F4A0]);;;;
390304;;[DIAL:0005F4A0];;;DialogueRiftenGrandPlazaScene23 "Grand Plaza Scene 23" [QUST:0005FCC0];;
391552;[DIAL:0005F49F];;[INFO:0005F980] ('I heard a traveler say that Helgen was destroyed by one of those creatures. Didn't leave a soul alive they said.' in GRUP Topic Children of [DIAL:0005F49F]);;;;
390303;;[DIAL:0005F49F];;;DialogueRiftenGrandPlazaScene23 "Grand Plaza Scene 23" [QUST:0005FCC0];;
391479;[DIAL:0005F49E];;[INFO:0005F937] ('Interesting. Keep your ears open for me and tell me if you hear anything more. I'll make it worth your while.' in GRUP Topic Children of [DIAL:0005F49E]);;;;
390302;;[DIAL:0005F49E];;;DialogueRiftenGrandPlazaScene23 "Grand Plaza Scene 23" [QUST:0005FCC0];;
391316;[DIAL:0005F49D];;[INFO:0005F894] ('Maven. How's the criminal underworld treating you this fine day?' in GRUP Topic Children of [DIAL:0005F49D]);;;;
390301;;[DIAL:0005F49D];;;DialogueRiftenGrandPlazaScene24 "Grand Plaza Scene 24" [QUST:0005FD0D];;
391246;[DIAL:0005F49A];;[INFO:0005F84E] ('You may have everyone else impressed around here, but you don't impress me. You couldn't touch me if you wanted to.' in GRUP Topic Children of [DIAL:0005F49A]);;;;
390298;;[DIAL:0005F49A];;;DialogueRiftenGrandPlazaScene24 "Grand Plaza Scene 24" [QUST:0005FD0D];;
391125;[DIAL:0005F475];;[INFO:0005F7D5] ('You're a cold, unfeeling bitch.' in GRUP Topic Children of [DIAL:0005F475]);;;;
390261;;[DIAL:0005F475];;;DialogueRiftenGrandPlazaScene24 "Grand Plaza Scene 24" [QUST:0005FD0D];;
390971;[DIAL:0005F420];;[INFO:0005F73B] ('My dear, you have no idea who you're trifling with. Now I suggest you turn around and rattle someone else's cage before you get hurt.' in GRUP Topic Children of [DIAL:0005F420]);;;;
390176;;[DIAL:0005F420];;;DialogueRiftenGrandPlazaScene24 "Grand Plaza Scene 24" [QUST:0005FD0D];;
391949;[DIAL:0005F41F];;[INFO:0005FB0D] ('I'm watching you, Maven Black-Briar. One day, you'll slip up and your Imperial friends won't be there to catch your fall.' in GRUP Topic Children of [DIAL:0005F41F]);;;;
390175;;[DIAL:0005F41F];;;DialogueRiftenGrandPlazaScene24 "Grand Plaza Scene 24" [QUST:0005FD0D];;
390873;[DIAL:0005F09B];;[INFO:0005F6D9] ('At this loss...' in GRUP Topic Children of [DIAL:0005F09B]);;;;
389275;;[DIAL:0005F09B];;;C06 "Glory of the Dead" [QUST:0001CEF6];;
389548;[DIAL:0005EF62];;[INFO:0005F1AC] ('We weep.' in GRUP Topic Children of [DIAL:0005EF62]);;;;
388962;;[DIAL:0005EF62];;;C06 "Glory of the Dead" [QUST:0001CEF6];;
389417;[DIAL:0005EF24];;[INFO:0005F129] ('We weep.' in GRUP Topic Children of [DIAL:0005EF24]);;;;
388900;;[DIAL:0005EF24];;;C06 "Glory of the Dead" [QUST:0001CEF6];;
390501;[DIAL:0005EF20];;[INFO:0005F565] ('We weep.' in GRUP Topic Children of [DIAL:0005EF20]);;;;
388896;;[DIAL:0005EF20];;;C06 "Glory of the Dead" [QUST:0001CEF6];;
390502;[DIAL:0005EF1B];;[INFO:0005F566] ('We weep.' in GRUP Topic Children of [DIAL:0005EF1B]);;;;
388891;;[DIAL:0005EF1B];;;C06 "Glory of the Dead" [QUST:0001CEF6];;
390485;[DIAL:0005EF1A];;[INFO:0005F555] ('We grieve.' in GRUP Topic Children of [DIAL:0005EF1A]);;;;
388890;;[DIAL:0005EF1A];;;C06 "Glory of the Dead" [QUST:0001CEF6];;
388668;[DIAL:0005EE34];;[INFO:0005EE3C] (in GRUP Topic Children of [DIAL:0005EE34]);;;;
388660;;[DIAL:0005EE34];;;MQ104 "Dragon Rising" [QUST:0002610C];;
384324;[DIAL:0005EE33];;MQ104BalgruufNoRefusingSummons [INFO:0005DD44] ('There's no refusing a summons from the Greybeards. If you really are Dragonborn, they can teach you how to use your power.' in GRUP Topic Children of [DIAL:0005EE33]);;;;
796870;[DIAL:0005EE33];;MQ104ASoldierDragonborn [INFO:000C28C6] ('I can't believe it! You're... Dragonborn...' in GRUP Topic Children of [DIAL:0005EE33]);;;;
773908;[DIAL:0005EE33];;MQ104DragonDovahkiin [INFO:000BCF14] ('Dovahkiin! No!!' in GRUP Topic Children of [DIAL:0005EE33]);;;;
665533;[DIAL:0005EE33];;MQ104DragonExcellentMoreSouls [INFO:000A27BD] ('Zok morokei! More souls to feed my master's hunger.' in GRUP Topic Children of [DIAL:0005EE33]);;;;
353154;[DIAL:0005EE33];;MQ104DragonCombat4 [INFO:00056382] ('You are brave. Balaan hokoron. Your defeat brings me honor.' in GRUP Topic Children of [DIAL:0005EE33]);;;;
353153;[DIAL:0005EE33];;MQ104DragonCombat3 [INFO:00056381] ('Brit grah. I had forgotten what fine sport you mortals can provide!' in GRUP Topic Children of [DIAL:0005EE33]);;;;
353152;[DIAL:0005EE33];;MQ104DragonCombat2 [INFO:00056380] ('Thurri du hin sille ko Sovngarde!' in GRUP Topic Children of [DIAL:0005EE33]);;;;
353151;[DIAL:0005EE33];;MQ104DragonCombat1 [INFO:0005637F] ('Krif krin. Pruzah!' in GRUP Topic Children of [DIAL:0005EE33]);;;;
785490;[DIAL:0005EE33];;MQ104BUlfricOathbound [INFO:000BFC52] ('But remember, you're still oathbound to our cause. Skyrim still waits to be free.' in GRUP Topic Children of [DIAL:0005EE33]);;;;
665537;[DIAL:0005EE33];;MQ104BStartCombatDragon [INFO:000A27C1] ('Talos save us! It's a dragon!' in GRUP Topic Children of [DIAL:0005EE33]);;;;
665536;[DIAL:0005EE33];;MQ104IrilethComeWithMe [INFO:000A27C0] ('Follow me. We're assembling near the main gate.' in GRUP Topic Children of [DIAL:0005EE33]);;;;
665535;[DIAL:0005EE33];;MQ104IrilethSeeYouAtFort [INFO:000A27BF] ('I'll see you at the watchtower as soon as the rest of the men have gathered.' in GRUP Topic Children of [DIAL:0005EE33]);;;;
665534;[DIAL:0005EE33];;MQ104IrilethLetsGo [INFO:000A27BE] ('Let's go. We need to get to the Western Watchtower before it's too late.' in GRUP Topic Children of [DIAL:0005EE33]);;;;
388665;[DIAL:0005EE33];;MQ104HrongarOutroHello [INFO:0005EE39] ('We were just talking about you. My brother needs a word with you.' in GRUP Topic Children of [DIAL:0005EE33]);;;;
388659;;[DIAL:0005EE33];;;MQ104 "Dragon Rising" [QUST:0002610C];;
388669;[DIAL:0005EE32];;[INFO:0005EE3D] ('You heard the summons. What else could it mean?' in GRUP Topic Children of [DIAL:0005EE32]);;;;
388658;;[DIAL:0005EE32];;;MQ104 "Dragon Rising" [QUST:0002610C];;
388666;[DIAL:0005EE31];;[INFO:0005EE3A] ('The Greybeards...' in GRUP Topic Children of [DIAL:0005EE31]);;;;
388657;;[DIAL:0005EE31];;;MQ104 "Dragon Rising" [QUST:0002610C];;
388664;MQ104BalgruufOutroB1 "When the dragon died, I absorbed some kind of power from it." [DIAL:0005EE30];;[INFO:0005EE38] ('So it's true. The Greybeards really were summoning you.' in GRUP Topic Children of MQ104BalgruufOutroB1 "When the dragon died, I absorbed some kind of power from it." [DIAL:0005EE30]);;;TIF__0005EE38;
388656;;MQ104BalgruufOutroB1 "When the dragon died, I absorbed some kind of power from it." [DIAL:0005EE30];;When the dragon died, I absorbed some kind of power from it.;MQ104 "Dragon Rising" [QUST:0002610C];;
388670;MQ104BalgruufOutroB2 "That's just what the men called me." [DIAL:0005EE2F];;[INFO:0005EE3E] ('Not just the men. The Greybeards seem to think the same thing.' in GRUP Topic Children of MQ104BalgruufOutroB2 "That's just what the men called me." [DIAL:0005EE2F]);;;TIF__0005EE3E;
388655;;MQ104BalgruufOutroB2 "That's just what the men called me." [DIAL:0005EE2F];;That's just what the men called me.;MQ104 "Dragon Rising" [QUST:0002610C];;
388672;MQ104BalgruufOutroC1 "The Greybeards?" [DIAL:0005EE2E];;[INFO:0005EE40] ('Masters of the Way of the Voice. They live in seclusion high on the slopes of the Throat of the World.' in GRUP Topic Children of MQ104BalgruufOutroC1 "The Greybeards?" [DIAL:0005EE2E]);;;;
388654;;MQ104BalgruufOutroC1 "The Greybeards?" [DIAL:0005EE2E];;The Greybeards?;MQ104 "Dragon Rising" [QUST:0002610C];;
388661;MQ104BalgruufOutroC2 "What do these Greybeards want with me?" [DIAL:0005EE2D];;[INFO:0005EE35] ([G]'The Dragonborn is said to be uniquely gifted in the Voice - the ability to focus your vital essence into a Thu'um, or Shout.' in GRUP Topic Children of MQ104BalgruufOutroC2 "What do these Greybeards want with me?" [DIAL:0005EE2D]);;;TIF__0005EE35;
388653;;MQ104BalgruufOutroC2 "What do these Greybeards want with me?" [DIAL:0005EE2D];;What do these Greybeards want with me?;MQ104 "Dragon Rising" [QUST:0002610C];;
388671;[DIAL:0005EE2C];;[INFO:0005EE3F] ('Didn't you hear the thundering sound as you returned to Whiterun?' in GRUP Topic Children of [DIAL:0005EE2C]);;;TIF__0005EE3F;
388652;;[DIAL:0005EE2C];;;MQ104 "Dragon Rising" [QUST:0002610C];;
390137;MQ103BUlfricBookA1 "Nothing I couldn't handle." [DIAL:0005EE2B];;[INFO:0005F3F9] ([G]'That's the spirit. I'll get all the details from Galmar when he gets back. Now then...' in GRUP Topic Children of MQ103BUlfricBookA1 "Nothing I couldn't handle." [DIAL:0005EE2B]);;;TIF__0005F3F9;
388651;;MQ103BUlfricBookA1 "Nothing I couldn't handle." [DIAL:0005EE2B];;Nothing I couldn't handle.;CW02B "The Jagged Crown" [QUST:0002610B];;
390138;MQ103BUlfricBookA2 "We lost a lot of good men. I hope it was worth it." [DIAL:0005EE2A];;[INFO:0005F3FA] ([G]'The blood of our fallen heroes will make Skyrim free, never doubt it. Also, never doubt me or Galmar. Now then...' in GRUP Topic Children of MQ103BUlfricBookA2 "We lost a lot of good men. I hope it was worth it." [DIAL:0005EE2A]);;;TIF__0005F3FA;
388650;;MQ103BUlfricBookA2 "We lost a lot of good men. I hope it was worth it." [DIAL:0005EE2A];;We lost a lot of good men. I hope it was worth it.;CW02B "The Jagged Crown" [QUST:0002610B];;
390139;MQ103BUlfricBookA3 "The Imperials were there ahead of us." [DIAL:0005EE29];;[INFO:0005F3FB] ([G]'Damn it. What were they doing there? Imperial spies are everywhere. Never forget that...  I trust you gave them a thrashing? Now then...' in GRUP Topic Children of MQ103BUlfricBookA3 "The Imperials were there ahead of us." [DIAL:0005EE29]);;;TIF__0005F3FB;
388649;;MQ103BUlfricBookA3 "The Imperials were there ahead of us." [DIAL:0005EE29];;The Imperials were there ahead of us.;CW02B "The Jagged Crown" [QUST:0002610B];;
390874;[DIAL:0005EE1F];;[INFO:0005F6DA] ('We shout.' in GRUP Topic Children of [DIAL:0005EE1F]);;;;
388639;;[DIAL:0005EE1F];;;C06 "Glory of the Dead" [QUST:0001CEF6];;
389940;[DIAL:0005EE1E];;[INFO:0005F334] ('We shout.' in GRUP Topic Children of [DIAL:0005EE1E]);;;;
388638;;[DIAL:0005EE1E];;;C06 "Glory of the Dead" [QUST:0001CEF6];;
390506;[DIAL:0005EE1D];;[INFO:0005F56A] ('We shout.' in GRUP Topic Children of [DIAL:0005EE1D]);;;;
388637;;[DIAL:0005EE1D];;;C06 "Glory of the Dead" [QUST:0001CEF6];;
389538;[DIAL:0005EE1C];;[INFO:0005F1A2] ('We shout.' in GRUP Topic Children of [DIAL:0005EE1C]);;;;
388636;;[DIAL:0005EE1C];;;C06 "Glory of the Dead" [QUST:0001CEF6];;
389626;[DIAL:0005EE1B];;[INFO:0005F1FA] ('And for ourselves...' in GRUP Topic Children of [DIAL:0005EE1B]);;;;
388635;;[DIAL:0005EE1B];;;C06 "Glory of the Dead" [QUST:0001CEF6];;
390513;[DIAL:0005EE0B];;[INFO:0005F571] ('We take our leave.' in GRUP Topic Children of [DIAL:0005EE0B]);;;;
388619;;[DIAL:0005EE0B];;;C06 "Glory of the Dead" [QUST:0001CEF6];;
390877;[DIAL:0005EDA8];;[INFO:0005F6DD] ('We take our leave.' in GRUP Topic Children of [DIAL:0005EDA8]);;;;
388520;;[DIAL:0005EDA8];;;C06 "Glory of the Dead" [QUST:0001CEF6];;
390566;[DIAL:0005ED9E];;[INFO:0005F5A6] ('We take our leave.' in GRUP Topic Children of [DIAL:0005ED9E]);;;;
388510;;[DIAL:0005ED9E];;;C06 "Glory of the Dead" [QUST:0001CEF6];;
390555;[DIAL:0005ED9C];;[INFO:0005F59B] ('We take our leave.' in GRUP Topic Children of [DIAL:0005ED9C]);;;;
388508;;[DIAL:0005ED9C];;;C06 "Glory of the Dead" [QUST:0001CEF6];;
388691;[DIAL:0005ED95];;[INFO:0005EE53] ('I'm sorry you disapprove, father. But I've made up my mind. I'm not a warrior, I'm a businessman.' in GRUP Topic Children of [DIAL:0005ED95]);;;;
388501;;[DIAL:0005ED95];;;DialogueRiftenBeeAndBarbScene15 "Bee and Barb Scene 15" [QUST:0005EE55];;
388523;[DIAL:0005ED89];;[INFO:0005EDAB] ('The only reason you have the gold for your "business" is because I gave it to you.' in GRUP Topic Children of [DIAL:0005ED89]);;;;
388489;;[DIAL:0005ED89];;;DialogueRiftenBeeAndBarbScene15 "Bee and Barb Scene 15" [QUST:0005EE55];;
388514;[DIAL:0005ED88];;[INFO:0005EDA2] ('I'll pay you back, if it means that much.' in GRUP Topic Children of [DIAL:0005ED88]);;;;
388488;;[DIAL:0005ED88];;;DialogueRiftenBeeAndBarbScene15 "Bee and Barb Scene 15" [QUST:0005EE55];;
388690;[DIAL:0005ED87];;[INFO:0005EE52] ('It's not about the coin, it's about honoring your legacy by picking up arms and keeping this land free.' in GRUP Topic Children of [DIAL:0005ED87]);;;;
388487;;[DIAL:0005ED87];;;DialogueRiftenBeeAndBarbScene15 "Bee and Barb Scene 15" [QUST:0005EE55];;
388688;[DIAL:0005ED81];;[INFO:0005EE50] ('Haelga, we need to stop seeing each other.' in GRUP Topic Children of [DIAL:0005ED81]);;;;
388481;;[DIAL:0005ED81];;;DialogueRiftenBeeAndBarbScene16 "Bee and Barb Scene 16" [QUST:0005EE57];;
388685;[DIAL:0005ED73];;[INFO:0005EE4D] ('Oh, Bolli you silly man. You weren't saying that when you were licking that honey off my...' in GRUP Topic Children of [DIAL:0005ED73]);;;;
388467;;[DIAL:0005ED73];;;DialogueRiftenBeeAndBarbScene16 "Bee and Barb Scene 16" [QUST:0005EE57];;
388681;[DIAL:0005ED72];;[INFO:0005EE49] ('Haelga! That's just it. I can't keep up with you. Your Dibellan techniques... they're exhausting.' in GRUP Topic Children of [DIAL:0005ED72]);;;;
388466;;[DIAL:0005ED72];;;DialogueRiftenBeeAndBarbScene16 "Bee and Barb Scene 16" [QUST:0005EE57];;
388678;[DIAL:0005ED71];;[INFO:0005EE46] ('Is it really me, or is it your wife? You need to make a choice Bolli. The honey or her.' in GRUP Topic Children of [DIAL:0005ED71]);;;;
388465;;[DIAL:0005ED71];;;DialogueRiftenBeeAndBarbScene16 "Bee and Barb Scene 16" [QUST:0005EE57];;
388676;[DIAL:0005ED70];;[INFO:0005EE44] ('When are you going to take me away from here Bolli?' in GRUP Topic Children of [DIAL:0005ED70]);;;;
388464;;[DIAL:0005ED70];;;DialogueRiftenBeeAndBarbScene17 "Bee and Barb Scene 17" [QUST:0005EE5C];;
388674;[DIAL:0005ED2E];;[INFO:0005EE42] ('I told you, I can't just pick up and leave. I have my wife, my business... not to mention you have the Bunkhouse.' in GRUP Topic Children of [DIAL:0005ED2E]);;;;
388398;;[DIAL:0005ED2E];;;DialogueRiftenBeeAndBarbScene17 "Bee and Barb Scene 17" [QUST:0005EE5C];;
388522;[DIAL:0005EB58];;[INFO:0005EDAA] ('That old place? I could care less about it. Its you I want, Bolli.' in GRUP Topic Children of [DIAL:0005EB58]);;;;
387928;;[DIAL:0005EB58];;;DialogueRiftenBeeAndBarbScene17 "Bee and Barb Scene 17" [QUST:0005EE5C];;
388513;[DIAL:0005EB57];;[INFO:0005EDA1] ('I... I'm sorry Haelga, I can't. Not yet.' in GRUP Topic Children of [DIAL:0005EB57]);;;;
387927;;[DIAL:0005EB57];;;DialogueRiftenBeeAndBarbScene17 "Bee and Barb Scene 17" [QUST:0005EE5C];;
388689;[DIAL:0005EB4A];;[INFO:0005EE51] ('Sometimes I'm not certain that the people of Riften want to be helped.' in GRUP Topic Children of [DIAL:0005EB4A]);;;;
387914;;[DIAL:0005EB4A];;;DialogueRiftenBeeAndBarbScene18 "Bee and Barb Scene 18" [QUST:0005EE62];;
388687;[DIAL:0005EB43];;[INFO:0005EE4F] ('I think some of them do, Lady Mjoll. They're just too frightened to step up and do something about it like you are.' in GRUP Topic Children of [DIAL:0005EB43]);;;;
387907;;[DIAL:0005EB43];;;DialogueRiftenBeeAndBarbScene18 "Bee and Barb Scene 18" [QUST:0005EE62];;
